"id","maintenanceNumber","truckId","excavatorId","supportEquipmentId","maintenanceType","scheduledDate","actualDate","completionDate","duration","cost","description","partsReplaced","mechanicName","status","downtimeHours","remarks","createdAt","updatedAt"
"cmifyj2dz0bzw2o7gpceh8jfi","MNT-000388","cmifyiwg4051k2o7gsweczevr",,,"PREDICTIVE","2025-09-18T12:04:40.731Z","2025-09-21T12:04:40.731Z","2025-09-21T16:04:40.731Z",4,13202770.11233023,"Maintenance PREDICTIVE 388","{""parts"":""Filter Oli"",""quantity"":4}","Dedi","COMPLETED",4,,"2025-11-26T12:04:41.303Z","2025-11-26T12:04:41.303Z"
"cmifyj2e10bzy2o7gtxfkd207","MNT-000389","cmifyiwg6051m2o7gl2ybvi1u",,,"OVERHAUL","2025-10-06T12:04:40.731Z","2025-10-09T12:04:40.731Z","2025-10-09T15:04:40.731Z",3,45550208.20025357,"Maintenance CORRECTIVE 389","{""parts"":""Brake Pad"",""quantity"":4}","Agus","COMPLETED",3,,"2025-11-26T12:04:41.305Z","2025-11-26T12:04:41.305Z"
"cmifyj2e20c002o7gnonnf5g1","MNT-000390","cmifyiwg7051o2o7gj2femsun",,,"CORRECTIVE",,"2025-11-14T12:04:40.731Z",,,,"Maintenance INSPECTION 390",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.306Z","2025-11-26T12:04:41.306Z"
"cmifyj2e30c022o7ghsxd3zo4","MNT-000391","cmifyiwg9051q2o7gtak4pidu",,,"INSPECTION","2025-09-06T12:04:40.731Z","2025-09-09T12:04:40.731Z",,,,"Maintenance CORRECTIVE 391",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.308Z","2025-11-26T12:04:41.308Z"
"cmifyj2e50c042o7gyq8nytci","MNT-000392","cmifyiwga051s2o7gr6kkntif",,,"PREDICTIVE",,"2025-10-12T12:04:40.731Z",,,,"Maintenance OVERHAUL 392",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.309Z","2025-11-26T12:04:41.309Z"
"cmifyj2e60c062o7gpfi46zif","MNT-000393",,,"cmifyixlr064x2o7g3ynrf4yv","CORRECTIVE","2025-08-30T12:04:40.731Z","2025-09-02T12:04:40.731Z","2025-09-03T04:04:40.731Z",16,50167865.67590299,"Maintenance CORRECTIVE 393","{""parts"":""Filter Oli"",""quantity"":1}","Budi","COMPLETED",16,,"2025-11-26T12:04:41.310Z","2025-11-26T12:04:41.310Z"
"cmifyj2e80c082o7gtrvulo9e","MNT-000394","cmifyiwge051w2o7gvis0kkr4",,,"PREDICTIVE","2025-10-30T12:04:40.731Z","2025-11-02T12:04:40.731Z",,,,"Maintenance PREDICTIVE 394",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.312Z","2025-11-26T12:04:41.312Z"
"cmifyj2e90c0a2o7gpsdh7kk8","MNT-000395","cmifyiwgf051y2o7ggyww6xy7",,,"PREVENTIVE","2025-11-20T12:04:40.731Z","2025-11-23T12:04:40.731Z",,,,"Maintenance CORRECTIVE 395",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.313Z","2025-11-26T12:04:41.313Z"
"cmifyj2ea0c0c2o7gx4kv6n08","MNT-000396",,,"cmifyixlu06502o7grlz2t4xh","OVERHAUL","2025-11-19T12:04:40.731Z","2025-11-22T12:04:40.731Z",,,,"Maintenance CORRECTIVE 396",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.315Z","2025-11-26T12:04:41.315Z"
"cmifyj2ec0c0e2o7g12urcxkt","MNT-000397","cmifyiwgi05222o7g5o3ybfb2",,,"PREDICTIVE","2025-10-01T12:04:40.731Z","2025-10-04T12:04:40.731Z","2025-10-05T07:04:40.731Z",19,9350993.048205543,"Maintenance OVERHAUL 397","{""parts"":""Ban"",""quantity"":4}","Budi","COMPLETED",19,,"2025-11-26T12:04:41.316Z","2025-11-26T12:04:41.316Z"
"cmifyj2ed0c0g2o7gfy9oueda","MNT-000398",,,"cmifyixlw06522o7gccjhqi1q","OVERHAUL","2025-10-06T12:04:40.731Z","2025-10-09T12:04:40.731Z","2025-10-10T02:04:40.731Z",14,29401341.1253861,"Maintenance PREDICTIVE 398","{""parts"":""Brake Pad"",""quantity"":1}","Dedi","COMPLETED",14,,"2025-11-26T12:04:41.317Z","2025-11-26T12:04:41.317Z"
"cmifyj2ee0c0i2o7gfped2kp5","MNT-000399","cmifyiwgm05262o7gm94jsm5n",,,"PREDICTIVE","2025-09-12T12:04:40.731Z","2025-09-15T12:04:40.731Z",,,,"Maintenance PREDICTIVE 399",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.319Z","2025-11-26T12:04:41.319Z"
"cmifyj2eg0c0k2o7gkubouq43","MNT-000400","cmifyiwgo05282o7goxal5mag",,,"OVERHAUL",,"2025-11-12T12:04:40.731Z",,,,"Maintenance CORRECTIVE 400",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.320Z","2025-11-26T12:04:41.320Z"
"cmifyj2ei0c0m2o7gcxo5eja6","MNT-000401",,,"cmifyixlz06552o7gbwz31ilx","INSPECTION",,"2025-09-14T12:04:40.731Z",,,,"Maintenance INSPECTION 401",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.322Z","2025-11-26T12:04:41.322Z"
"cmifyj2ej0c0o2o7g8b6htyoa","MNT-000402",,,"cmifyixm006562o7gnih1dw7r","PREVENTIVE",,"2025-10-16T12:04:40.731Z","2025-10-16T23:04:40.731Z",11,21664400.5563944,"Maintenance OVERHAUL 402","{""parts"":""Filter Oli"",""quantity"":4}","Dedi","COMPLETED",11,,"2025-11-26T12:04:41.323Z","2025-11-26T12:04:41.323Z"
"cmifyj2el0c0q2o7gcyzzzhw4","MNT-000403","cmifyiwgt052e2o7gwfd47xys",,,"PREDICTIVE",,"2025-10-28T12:04:40.731Z",,,,"Maintenance PREDICTIVE 403",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.325Z","2025-11-26T12:04:41.325Z"
"cmifyj2em0c0s2o7gp0ecwd08","MNT-000404",,,"cmifyixm206582o7guozut0jz","CORRECTIVE","2025-10-04T12:04:40.731Z","2025-10-07T12:04:40.731Z",,,,"Maintenance INSPECTION 404",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.326Z","2025-11-26T12:04:41.326Z"
"cmifyj2en0c0u2o7grbbdwrx1","MNT-000405",,,"cmifyixm306592o7gjeen6gjt","PREDICTIVE",,"2025-10-29T12:04:40.731Z","2025-10-29T12:04:40.731Z",0,35952771.67346568,"Maintenance OVERHAUL 405","{""parts"":""Ban"",""quantity"":3}","Dedi","COMPLETED",0,,"2025-11-26T12:04:41.328Z","2025-11-26T12:04:41.328Z"
"cmifyj2ep0c0w2o7g5f2pmm3m","MNT-000406",,,"cmifyixm3065a2o7gw7klkclr","PREVENTIVE","2025-10-19T12:04:40.731Z","2025-10-22T12:04:40.731Z",,,,"Maintenance INSPECTION 406",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.329Z","2025-11-26T12:04:41.329Z"
"cmifyj2eq0c0y2o7gr4g86hk4","MNT-000407",,"cmifyix3i05on2o7g8rk48biu",,"PREDICTIVE","2025-11-05T12:04:40.731Z","2025-11-08T12:04:40.731Z",,,,"Maintenance OVERHAUL 407",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.331Z","2025-11-26T12:04:41.331Z"
"cmifyj2es0c102o7gqgs9ir91","MNT-000408","cmifyiwh0052o2o7g0g1ng0cw",,,"OVERHAUL",,"2025-09-25T12:04:40.731Z",,,,"Maintenance CORRECTIVE 408",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.332Z","2025-11-26T12:04:41.332Z"
"cmifyj2et0c122o7g9is45fbv","MNT-000409","cmifyiwh3052q2o7ggaqjvuig",,,"CORRECTIVE",,"2025-11-19T12:04:40.731Z","2025-11-20T17:04:40.731Z",29,15750140.68017767,"Maintenance PREVENTIVE 409","{""parts"":""Filter Oli"",""quantity"":4}","Dedi","COMPLETED",29,,"2025-11-26T12:04:41.333Z","2025-11-26T12:04:41.333Z"
"cmifyj2eu0c142o7gv3qtzq7b","MNT-000410",,"cmifyix3m05oq2o7gh2iz2g83",,"PREVENTIVE","2025-10-21T12:04:40.731Z","2025-10-24T12:04:40.731Z",,,,"Maintenance CORRECTIVE 410",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.335Z","2025-11-26T12:04:41.335Z"
"cmifyj2ew0c162o7g0ws0t6sr","MNT-000411",,"cmifyix3n05or2o7gvpq7hikb",,"PREVENTIVE",,"2025-10-14T12:04:40.731Z","2025-10-15T15:04:40.731Z",27,9881907.512450788,"Maintenance INSPECTION 411","{""parts"":""Brake Pad"",""quantity"":2}","Rudi","COMPLETED",27,,"2025-11-26T12:04:41.336Z","2025-11-26T12:04:41.336Z"
"cmifyj2ex0c182o7gm06saiai","MNT-000412",,"cmifyix3o05os2o7gi93yxzhg",,"CORRECTIVE",,"2025-09-01T12:04:40.731Z",,,,"Maintenance INSPECTION 412",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.338Z","2025-11-26T12:04:41.338Z"
"cmifyj2ez0c1a2o7g1uk2bdcj","MNT-000413",,"cmifyix3q05ot2o7gl8bb4qnn",,"PREVENTIVE",,"2025-09-07T12:04:40.731Z",,,,"Maintenance CORRECTIVE 413",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.339Z","2025-11-26T12:04:41.339Z"
"cmifyj2f00c1c2o7gqoy51r5r","MNT-000414","cmifyiwha05302o7g02za4pe2",,,"PREDICTIVE","2025-11-15T12:04:40.731Z","2025-11-18T12:04:40.731Z","2025-11-19T02:04:40.731Z",14,20967096.67365847,"Maintenance PREVENTIVE 414","{""parts"":""Filter Oli"",""quantity"":3}","Dedi","COMPLETED",14,,"2025-11-26T12:04:41.341Z","2025-11-26T12:04:41.341Z"
"cmifyj2f20c1e2o7g27r7a71i","MNT-000415",,,"cmifyixmd065j2o7gml9zehbp","CORRECTIVE",,"2025-10-08T12:04:40.731Z",,,,"Maintenance OVERHAUL 415",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.342Z","2025-11-26T12:04:41.342Z"
"cmifyj2f30c1g2o7ga1emr0me","MNT-000416","cmifyiwhd05342o7gyql406u6",,,"OVERHAUL","2025-09-20T12:04:40.731Z","2025-09-23T12:04:40.731Z",,,,"Maintenance INSPECTION 416",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.343Z","2025-11-26T12:04:41.343Z"
"cmifyj2f40c1i2o7g9vvznfh7","MNT-000417","cmifyiwhf05362o7gmsc7bscj",,,"CORRECTIVE",,"2025-10-24T12:04:40.731Z",,,,"Maintenance CORRECTIVE 417",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.345Z","2025-11-26T12:04:41.345Z"
"cmifyj2f60c1k2o7gzyawtulm","MNT-000418",,"cmifyix3w05oy2o7gcq008vpc",,"INSPECTION","2025-10-08T12:04:40.731Z","2025-10-11T12:04:40.731Z","2025-10-11T22:04:40.731Z",10,6939604.060303568,"Maintenance PREDICTIVE 418","{""parts"":""Filter Oli"",""quantity"":3}","Dedi","COMPLETED",10,,"2025-11-26T12:04:41.346Z","2025-11-26T12:04:41.346Z"
"cmifyj2f70c1m2o7gf59r9wao","MNT-000419",,,"cmifyixmh065n2o7gwr6bb6o2","OVERHAUL","2025-11-17T12:04:40.731Z","2025-11-20T12:04:40.731Z","2025-11-21T05:04:40.731Z",17,38193478.51259324,"Maintenance OVERHAUL 419","{""parts"":""Ban"",""quantity"":2}","Rudi","COMPLETED",17,,"2025-11-26T12:04:41.347Z","2025-11-26T12:04:41.347Z"
"cmifyj2f80c1o2o7gu5nic74g","MNT-000420",,"cmifyix3y05p02o7gikvcwkjp",,"PREVENTIVE","2025-11-17T12:04:40.731Z","2025-11-20T12:04:40.731Z",,,,"Maintenance PREDICTIVE 420",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.349Z","2025-11-26T12:04:41.349Z"
"cmifyj2fa0c1q2o7gu8xhisc4","MNT-000421","cmifyiwhl053e2o7gzp050lzh",,,"CORRECTIVE","2025-09-17T12:04:40.731Z","2025-09-20T12:04:40.731Z",,,,"Maintenance OVERHAUL 421",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.350Z","2025-11-26T12:04:41.350Z"
"cmifyj2fb0c1s2o7gmxoc6yk5","MNT-000422","cmifyiwhn053g2o7gd5i43jxx",,,"CORRECTIVE","2025-11-20T12:04:40.731Z","2025-11-23T12:04:40.731Z",,,,"Maintenance INSPECTION 422",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.351Z","2025-11-26T12:04:41.351Z"
"cmifyj2fc0c1u2o7gk8llagns","MNT-000423",,"cmifyix4205p32o7gezwjnhxk",,"PREDICTIVE",,"2025-09-13T12:04:40.731Z",,,,"Maintenance PREVENTIVE 423",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.353Z","2025-11-26T12:04:41.353Z"
"cmifyj2fe0c1w2o7gal8y2voc","MNT-000424",,"cmifyix4305p42o7g38hopbso",,"INSPECTION","2025-09-02T12:04:40.731Z","2025-09-05T12:04:40.731Z","2025-09-06T14:04:40.731Z",26,32251316.24418608,"Maintenance PREDICTIVE 424","{""parts"":""Filter Oli"",""quantity"":4}","Agus","COMPLETED",26,,"2025-11-26T12:04:41.354Z","2025-11-26T12:04:41.354Z"
"cmifyj2fg0c1y2o7gr2pxo6ha","MNT-000425",,"cmifyix4405p52o7go9idzeff",,"INSPECTION","2025-08-31T12:04:40.731Z","2025-09-03T12:04:40.731Z",,,,"Maintenance PREDICTIVE 425",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.356Z","2025-11-26T12:04:41.356Z"
"cmifyj2fh0c202o7gdrsagbgq","MNT-000426","cmifyiwht053o2o7gl6d0ebu1",,,"INSPECTION","2025-10-28T12:04:40.731Z","2025-10-31T12:04:40.731Z",,,,"Maintenance INSPECTION 426",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.357Z","2025-11-26T12:04:41.357Z"
"cmifyj2fi0c222o7g1ibjkhis","MNT-000427",,,"cmifyixmp065v2o7gsdk60cr1","CORRECTIVE","2025-11-11T12:04:40.731Z","2025-11-14T12:04:40.731Z","2025-11-15T05:04:40.731Z",17,30844476.9764688,"Maintenance OVERHAUL 427","{""parts"":""Brake Pad"",""quantity"":2}","Budi","COMPLETED",17,,"2025-11-26T12:04:41.359Z","2025-11-26T12:04:41.359Z"
"cmifyj2fk0c242o7ga7om3mvd","MNT-000428",,"cmifyix4905p82o7go0rqdyog",,"PREVENTIVE","2025-08-27T12:04:40.731Z","2025-08-30T12:04:40.731Z",,,,"Maintenance PREDICTIVE 428",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.360Z","2025-11-26T12:04:41.360Z"
"cmifyj2fl0c262o7gh3evpraf","MNT-000429",,"cmifyix4a05p92o7gd4sb5v6k",,"CORRECTIVE","2025-10-30T12:04:40.731Z","2025-11-02T12:04:40.731Z","2025-11-04T10:04:40.731Z",46,44831926.98130842,"Maintenance CORRECTIVE 429","{""parts"":""Ban"",""quantity"":2}","Agus","COMPLETED",46,,"2025-11-26T12:04:41.361Z","2025-11-26T12:04:41.361Z"
"cmifyj2fm0c282o7gh1ezfqou","MNT-000430",,"cmifyix4b05pa2o7gobngbgdu",,"PREDICTIVE",,"2025-11-14T12:04:40.731Z",,,,"Maintenance CORRECTIVE 430",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.363Z","2025-11-26T12:04:41.363Z"
"cmifyj2fo0c2a2o7g2ft3m1eb","MNT-000431",,,"cmifyixmt065z2o7gv0jd12o1","OVERHAUL","2025-11-02T12:04:40.731Z","2025-11-05T12:04:40.731Z",,,,"Maintenance PREVENTIVE 431",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.364Z","2025-11-26T12:04:41.364Z"
"cmifyj2fp0c2c2o7gpsuyqivh","MNT-000432",,,"cmifyixmu06602o7g1ujm0phd","PREVENTIVE",,"2025-09-18T12:04:40.731Z",,,,"Maintenance INSPECTION 432",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.365Z","2025-11-26T12:04:41.365Z"
"cmifyj2fq0c2e2o7g569566m7","MNT-000433",,,"cmifyixmv06612o7ganytabs5","OVERHAUL","2025-11-20T12:04:40.731Z","2025-11-23T12:04:40.731Z","2025-11-23T12:04:40.731Z",0,48267987.31884041,"Maintenance OVERHAUL 433","{""parts"":""Brake Pad"",""quantity"":2}","Budi","COMPLETED",0,,"2025-11-26T12:04:41.367Z","2025-11-26T12:04:41.367Z"
"cmifyj2fs0c2g2o7g5leoe7fk","MNT-000434",,"cmifyix4g05pe2o7grq31wl5q",,"CORRECTIVE",,"2025-10-15T12:04:40.731Z",,,,"Maintenance PREVENTIVE 434",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.368Z","2025-11-26T12:04:41.368Z"
"cmifyj2ft0c2i2o7gyipgnvc9","MNT-000435","cmifyiwi705462o7gxnrxalka",,,"PREDICTIVE","2025-11-15T12:04:40.731Z","2025-11-18T12:04:40.731Z",,,,"Maintenance CORRECTIVE 435",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.369Z","2025-11-26T12:04:41.369Z"
"cmifyj2fv0c2k2o7g6egyv0ei","MNT-000436",,,"cmifyixmy06642o7gjktd7sfn","PREVENTIVE",,"2025-09-25T12:04:40.731Z",,,,"Maintenance INSPECTION 436",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.371Z","2025-11-26T12:04:41.371Z"
"cmifyj2fw0c2m2o7gdbgth5sg","MNT-000437",,"cmifyix4k05ph2o7gzuc67ksk",,"CORRECTIVE","2025-11-20T12:04:40.731Z","2025-11-23T12:04:40.731Z",,,,"Maintenance OVERHAUL 437",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.373Z","2025-11-26T12:04:41.373Z"
"cmifyj2fy0c2o2o7gopskp1tm","MNT-000438","cmifyiwib054c2o7gbiv53ku3",,,"PREVENTIVE","2025-10-03T12:04:40.731Z","2025-10-06T12:04:40.731Z",,,,"Maintenance PREVENTIVE 438",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.374Z","2025-11-26T12:04:41.374Z"
"cmifyj2fz0c2q2o7gqw4wjiuc","MNT-000439","cmifyiwid054e2o7g3gmp1mbx",,,"OVERHAUL",,"2025-10-19T12:04:40.731Z","2025-10-21T02:04:40.731Z",38,18864737.11722884,"Maintenance CORRECTIVE 439","{""parts"":""Brake Pad"",""quantity"":4}","Rudi","COMPLETED",38,,"2025-11-26T12:04:41.375Z","2025-11-26T12:04:41.375Z"
"cmifyj2g10c2s2o7gdrc2n37c","MNT-000440","cmifyiwie054g2o7g0e4uli9d",,,"PREDICTIVE","2025-10-01T12:04:40.731Z","2025-10-04T12:04:40.731Z",,,,"Maintenance PREVENTIVE 440",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.377Z","2025-11-26T12:04:41.377Z"
"cmifyj2g20c2u2o7gb8bla461","MNT-000441",,,"cmifyixn306692o7g84arf357","OVERHAUL","2025-09-30T12:04:40.731Z","2025-10-03T12:04:40.731Z",,,,"Maintenance INSPECTION 441",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.378Z","2025-11-26T12:04:41.378Z"
"cmifyj2g30c2w2o7gr62tr0ag","MNT-000442",,"cmifyix4q05pm2o7gw7aixt2i",,"OVERHAUL","2025-10-28T12:04:40.731Z","2025-10-31T12:04:40.731Z",,,,"Maintenance CORRECTIVE 442",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.380Z","2025-11-26T12:04:41.380Z"
"cmifyj2g50c2y2o7gs4oed1ve","MNT-000443","cmifyiwij054m2o7g64f5ps9n",,,"INSPECTION","2025-10-21T12:04:40.731Z","2025-10-24T12:04:40.731Z","2025-10-26T08:04:40.731Z",44,10603679.27508057,"Maintenance CORRECTIVE 443","{""parts"":""Filter Oli"",""quantity"":3}","Budi","COMPLETED",44,,"2025-11-26T12:04:41.381Z","2025-11-26T12:04:41.381Z"
"cmifyj2g60c302o7g611fu0j2","MNT-000444",,,"cmifyixn7066c2o7gbmfots4t","CORRECTIVE","2025-10-25T12:04:40.731Z","2025-10-28T12:04:40.731Z","2025-10-29T04:04:40.731Z",16,9090962.556975475,"Maintenance CORRECTIVE 444","{""parts"":""Filter Oli"",""quantity"":4}","Agus","COMPLETED",16,,"2025-11-26T12:04:41.382Z","2025-11-26T12:04:41.382Z"
"cmifyj2g70c322o7g12etdzul","MNT-000445",,"cmifyix4u05pp2o7gljw7wxpc",,"PREVENTIVE","2025-09-10T12:04:40.731Z","2025-09-13T12:04:40.731Z",,,,"Maintenance INSPECTION 445",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.384Z","2025-11-26T12:04:41.384Z"
"cmifyj2g90c342o7gqqg5sjpq","MNT-000446",,"cmifyix4v05pq2o7gegjz32vr",,"PREVENTIVE","2025-09-29T12:04:40.731Z","2025-10-02T12:04:40.731Z",,,,"Maintenance CORRECTIVE 446",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.385Z","2025-11-26T12:04:41.385Z"
"cmifyj2ga0c362o7gre9vbzzx","MNT-000447",,"cmifyix4w05pr2o7gee0ds3lj",,"OVERHAUL","2025-08-30T12:04:40.731Z","2025-09-02T12:04:40.731Z",,,,"Maintenance PREVENTIVE 447",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.386Z","2025-11-26T12:04:41.386Z"
"cmifyj2gc0c382o7gemqthjuu","MNT-000448",,,"cmifyixnb066g2o7g4rtwzk3k","PREDICTIVE",,"2025-11-26T12:04:40.731Z","2025-11-28T00:04:40.731Z",36,36513654.29276694,"Maintenance INSPECTION 448","{""parts"":""Filter Oli"",""quantity"":3}","Rudi","COMPLETED",36,,"2025-11-26T12:04:41.388Z","2025-11-26T12:04:41.388Z"
"cmifyj2gd0c3a2o7gmz22pilq","MNT-000449",,"cmifyix4y05pt2o7g7329g9d1",,"CORRECTIVE","2025-09-12T12:04:40.731Z","2025-09-15T12:04:40.731Z",,,,"Maintenance PREVENTIVE 449",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.389Z","2025-11-26T12:04:41.389Z"
"cmifyj2gf0c3c2o7grkr24uun","MNT-000450","cmifyiwit05502o7gug8ws45l",,,"CORRECTIVE","2025-11-14T12:04:40.731Z","2025-11-17T12:04:40.731Z","2025-11-18T15:04:40.731Z",27,21453555.43375729,"Maintenance PREVENTIVE 450","{""parts"":""Brake Pad"",""quantity"":2}","Rudi","COMPLETED",27,,"2025-11-26T12:04:41.391Z","2025-11-26T12:04:41.391Z"
"cmifyj2gg0c3e2o7gydm4k1qf","MNT-000451",,,"cmifyixne066j2o7gc5lqorrz","PREDICTIVE","2025-10-08T12:04:40.731Z","2025-10-11T12:04:40.731Z",,,,"Maintenance PREVENTIVE 451",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.393Z","2025-11-26T12:04:41.393Z"
"cmifyj2gi0c3g2o7genk1jzti","MNT-000452",,"cmifyix5205pw2o7gi0vs6539",,"PREVENTIVE","2025-10-28T12:04:40.731Z","2025-10-31T12:04:40.731Z",,,,"Maintenance OVERHAUL 452",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.394Z","2025-11-26T12:04:41.394Z"
"cmifyj2gj0c3i2o7gqie3pl89","MNT-000453","cmifyiwiy05562o7gnyn5kda0",,,"OVERHAUL","2025-10-09T12:04:40.731Z","2025-10-12T12:04:40.731Z","2025-10-14T00:04:40.731Z",36,8915178.056348924,"Maintenance PREVENTIVE 453","{""parts"":""Brake Pad"",""quantity"":1}","Rudi","COMPLETED",36,,"2025-11-26T12:04:41.396Z","2025-11-26T12:04:41.396Z"
"cmifyj2gl0c3k2o7go7zaqlye","MNT-000454",,"cmifyix5505py2o7gjnmvgrjl",,"INSPECTION","2025-11-10T12:04:40.731Z","2025-11-13T12:04:40.731Z",,,,"Maintenance PREVENTIVE 454",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.397Z","2025-11-26T12:04:41.397Z"
"cmifyj2gm0c3m2o7g2cozbm0l","MNT-000455",,"cmifyix5605pz2o7g0zf6cptd",,"INSPECTION","2025-10-05T12:04:40.731Z","2025-10-08T12:04:40.731Z","2025-10-10T02:04:40.731Z",38,11637695.77023782,"Maintenance OVERHAUL 455","{""parts"":""Ban"",""quantity"":2}","Rudi","COMPLETED",38,,"2025-11-26T12:04:41.399Z","2025-11-26T12:04:41.399Z"
"cmifyj2go0c3o2o7golj9p197","MNT-000456","cmifyiwj2055c2o7gsw6i1er2",,,"PREVENTIVE","2025-10-18T12:04:40.731Z","2025-10-21T12:04:40.731Z",,,,"Maintenance CORRECTIVE 456",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.400Z","2025-11-26T12:04:41.400Z"
"cmifyj2gp0c3q2o7g4ocn51fa","MNT-000457","cmifyiwj3055e2o7gyoi77q4o",,,"PREDICTIVE","2025-08-29T12:04:40.731Z","2025-09-01T12:04:40.731Z",,,,"Maintenance CORRECTIVE 457",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.402Z","2025-11-26T12:04:41.402Z"
"cmifyj2gr0c3s2o7g0cojay9a","MNT-000458","cmifyiwj5055g2o7gom332ic2",,,"OVERHAUL","2025-11-13T12:04:40.731Z","2025-11-16T12:04:40.731Z",,,,"Maintenance OVERHAUL 458",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.403Z","2025-11-26T12:04:41.403Z"
"cmifyj2gt0c3u2o7ggyr3g9v1","MNT-000459",,"cmifyix5b05q32o7g87eiouml",,"INSPECTION","2025-11-11T12:04:40.731Z","2025-11-14T12:04:40.731Z","2025-11-15T15:04:40.731Z",27,38139406.09807773,"Maintenance INSPECTION 459","{""parts"":""Ban"",""quantity"":3}","Agus","COMPLETED",27,,"2025-11-26T12:04:41.405Z","2025-11-26T12:04:41.405Z"
"cmifyj2gu0c3w2o7gy3jol87j","MNT-000460",,"cmifyix5d05q42o7gnprxok35",,"INSPECTION","2025-10-28T12:04:40.731Z","2025-10-31T12:04:40.731Z","2025-11-01T13:04:40.731Z",25,30821081.24388138,"Maintenance CORRECTIVE 460","{""parts"":""Ban"",""quantity"":4}","Rudi","COMPLETED",25,,"2025-11-26T12:04:41.407Z","2025-11-26T12:04:41.407Z"
"cmifyj2gw0c3y2o7gl2vpxqyb","MNT-000461","cmifyiwj9055m2o7gsx9dmclv",,,"INSPECTION","2025-10-07T12:04:40.731Z","2025-10-10T12:04:40.731Z",,,,"Maintenance PREDICTIVE 461",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.408Z","2025-11-26T12:04:41.408Z"
"cmifyj2gx0c402o7gnuxpfgqy","MNT-000462",,"cmifyix5f05q62o7gt15forz8",,"PREDICTIVE",,"2025-08-30T12:04:40.731Z",,,,"Maintenance INSPECTION 462",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.410Z","2025-11-26T12:04:41.410Z"
"cmifyj2gz0c422o7gmdy2gf5y","MNT-000463","cmifyiwjc055q2o7gwiekgawp",,,"PREVENTIVE","2025-09-11T12:04:40.731Z","2025-09-14T12:04:40.731Z",,,,"Maintenance PREDICTIVE 463",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.411Z","2025-11-26T12:04:41.411Z"
