"id","activityNumber","truckId","excavatorId","operatorId","supervisorId","loadingPointId","dumpingPointId","roadSegmentId","shift","queueStartTime","queueEndTime","loadingStartTime","loadingEndTime","departureTime","arrivalTime","dumpingStartTime","dumpingEndTime","returnTime","queueDuration","loadingDuration","haulingDuration","dumpingDuration","returnDuration","totalCycleTime","loadWeight","targetWeight","loadEfficiency","distance","fuelConsumed","status","weatherCondition","roadCondition","isDelayed","delayMinutes","delayReasonId","delayReasonDetail","predictedDelayRisk","predictedDelayMinutes","remarks","createdAt","updatedAt"
"cmifyj4zg0fa62o7g6cydhfm3","HA-0000117","cmifyiw4a04mi2o7g6w08mn4x","cmifyiwtd05gl2o7ghh8wpm7q","cmifyivlb03vu2o7gf58f4q14","cmifyiskb001q2o7gf8wgh3ib","cmifyitpc013u2o7geb3pnnmv","cmifyiueb02162o7ge7x5bsnm","cmifyiuz902yi2o7gimhhj9wf","SHIFT_3","2025-11-21T07:35:51.270Z","2025-11-21T07:45:51.270Z","2025-11-21T07:45:51.270Z","2025-11-21T07:56:51.270Z","2025-11-21T07:56:51.270Z","2025-11-21T08:29:51.270Z","2025-11-21T08:29:51.270Z","2025-11-21T08:34:51.270Z","2025-11-21T08:47:51.270Z",10,11,33,5,13,72,21.23538327346592,22,96.52446942484511,2.01370236838158,5.203264613127557,"DELAYED","HUJAN_SEDANG","GOOD",false,0,,,"LOW",11,,"2025-11-26T12:04:44.668Z","2025-11-26T12:04:44.668Z"
"cmifyj4zi0fa82o7g41omehac","HA-0000118","cmifyiw4c04mk2o7gu724ouz3","cmifyiwte05gm2o7gai4c11cs","cmifyivlc03vw2o7gtd1zdbe3","cmifyiskc001r2o7g8ly0ruo9","cmifyitpd013w2o7g8xyol7ui","cmifyiued02182o7gatx61yis","cmifyiuza02yk2o7g5epib1rm","SHIFT_1","2025-11-21T10:00:45.043Z","2025-11-21T10:18:45.043Z","2025-11-21T10:18:45.043Z","2025-11-21T10:35:45.043Z","2025-11-21T10:35:45.043Z","2025-11-21T10:55:45.043Z","2025-11-21T10:55:45.043Z","2025-11-21T11:03:45.043Z","2025-11-21T11:18:45.043Z",18,17,20,8,15,78,25.52651885642804,30,85.08839618809347,3.316392544917508,9.315032849058685,"DELAYED","MENDUNG","FAIR",false,0,,,"MEDIUM",9,,"2025-11-26T12:04:44.670Z","2025-11-26T12:04:44.670Z"
"cmifyj4zl0faa2o7gydcddydt","HA-0000119","cmifyiw4e04mm2o7g4pcjn7ke","cmifyiwtf05gn2o7gozvzlt7y","cmifyivle03vy2o7gayp6gd5e","cmifyiske001s2o7gi1rqkspd","cmifyitpe013y2o7gwr1bex55","cmifyiuee021a2o7gshw99imj","cmifyiuzc02ym2o7gwwd039mp","SHIFT_2","2025-11-20T17:10:57.594Z","2025-11-20T17:14:57.594Z","2025-11-20T17:14:57.594Z","2025-11-20T17:24:57.594Z","2025-11-20T17:24:57.594Z","2025-11-20T17:47:57.594Z","2025-11-20T17:47:57.594Z","2025-11-20T17:52:57.594Z","2025-11-20T18:08:57.594Z",4,10,23,5,16,58,34.61250102659028,38,91.08552901734285,5.045771905974806,13.67288052877403,"CANCELLED","HUJAN_SEDANG","POOR",false,0,,,"LOW",1,,"2025-11-26T12:04:44.673Z","2025-11-26T12:04:44.673Z"
"cmifyj4zn0fac2o7gn4v73fvq","HA-0000120","cmifyiw4f04mo2o7gnziy8e6x","cmifyiwtg05go2o7glnlp07mq","cmifyivlf03w02o7gvifhyuyx","cmifyiskf001t2o7g26gk92tq","cmifyitpg01402o7g34lslj99","cmifyiuef021c2o7gng4jeuec","cmifyiuzd02yo2o7guq4jur0m","SHIFT_3","2025-11-21T01:03:05.825Z","2025-11-21T01:07:05.825Z","2025-11-21T01:07:05.825Z","2025-11-21T01:20:05.825Z","2025-11-21T01:20:05.825Z","2025-11-21T01:51:05.825Z","2025-11-21T01:51:05.825Z","2025-11-21T01:57:05.825Z","2025-11-21T02:22:05.825Z",4,13,31,6,25,79,27.02633420205841,32,84.45729438143252,5.288568459205353,15.1024599376439,"LOADING","BERAWAN","POOR",false,0,,,"MEDIUM",3,,"2025-11-26T12:04:44.675Z","2025-11-26T12:04:44.675Z"
"cmifyj4zp0fae2o7gc6bvdwrx","HA-0000121","cmifyiw4g04mq2o7grregf22y","cmifyiwth05gp2o7giz16fdz3","cmifyivlg03w22o7gt6tvbbq2","cmifyisi600062o7guk0scdkf","cmifyitph01422o7g21wi6nws","cmifyiueg021e2o7guecengl1","cmifyiuzf02yq2o7gofrnop7c","SHIFT_1","2025-11-20T09:59:46.142Z","2025-11-20T10:00:46.142Z","2025-11-20T10:00:46.142Z","2025-11-20T10:11:46.142Z","2025-11-20T10:11:46.142Z","2025-11-20T10:38:46.142Z","2025-11-20T10:38:46.142Z","2025-11-20T10:48:46.142Z","2025-11-20T11:14:46.142Z",1,11,27,10,26,75,35.53303087264135,36,98.70286353511487,2.678007617477001,6.632586743620784,"HAULING","HUJAN_SEDANG","GOOD",false,0,,,"MEDIUM",14,,"2025-11-26T12:04:44.677Z","2025-11-26T12:04:44.677Z"
"cmifyj4zr0fag2o7g1dfl80sp","HA-0000122","cmifyiw4i04ms2o7g7frn1e1k","cmifyiwtj05gq2o7g6sk94xxj","cmifyivlh03w42o7g2js1szl0","cmifyisi800072o7g25jhm63p","cmifyitpl01442o7gug4floh1","cmifyiueh021g2o7gejzfaobm","cmifyiuzg02ys2o7gs9p6oyop","SHIFT_2","2025-11-20T04:54:22.390Z","2025-11-20T04:55:22.390Z","2025-11-20T04:55:22.390Z","2025-11-20T05:08:22.390Z","2025-11-20T05:08:22.390Z","2025-11-20T05:35:22.390Z","2025-11-20T05:35:22.390Z","2025-11-20T05:47:22.390Z","2025-11-20T06:16:22.390Z",1,13,27,12,29,82,33.99454523505403,34,99.98395657368832,2.865828470100737,7.712915864973124,"DUMPING","HUJAN_SEDANG","GOOD",false,0,,,"LOW",3,,"2025-11-26T12:04:44.679Z","2025-11-26T12:04:44.679Z"
"cmifyj4zt0fai2o7g2zodorkk","HA-0000123","cmifyiw4k04mu2o7gf2lrtkoy","cmifyiwtk05gr2o7gfwirrhq4","cmifyivlj03w62o7g9wlbmtje","cmifyisi900082o7gsxp3c3z5","cmifyitpp01462o7gngpudesi","cmifyiuei021i2o7ghuzv1vu0","cmifyiuzh02yu2o7g9dzgutyn","SHIFT_3","2025-11-19T19:01:06.602Z","2025-11-19T19:07:06.602Z","2025-11-19T19:07:06.602Z","2025-11-19T19:18:06.602Z","2025-11-19T19:18:06.602Z","2025-11-19T19:42:06.602Z","2025-11-19T19:42:06.602Z","2025-11-19T19:54:06.602Z","2025-11-19T20:13:06.602Z",6,11,24,12,19,72,28.74159868491918,33,87.09575359066417,5.950638145065959,15.49228274751516,"DELAYED","CERAH","POOR",false,0,,,"MEDIUM",3,,"2025-11-26T12:04:44.682Z","2025-11-26T12:04:44.682Z"
"cmifyj4zw0fak2o7g49fy83dm","HA-0000124","cmifyiw4l04mw2o7g0gfz1kl7","cmifyiwtl05gs2o7g4meip813","cmifyivll03w82o7gp92t4b89","cmifyisia00092o7ggou2cuom","cmifyitpr01482o7g90baqfxh","cmifyiuek021k2o7gflrkw628","cmifyiuzj02yw2o7ghijsyc0f","SHIFT_1","2025-11-19T21:09:56.899Z","2025-11-19T21:16:56.899Z","2025-11-19T21:16:56.899Z","2025-11-19T21:28:56.899Z","2025-11-19T21:28:56.899Z","2025-11-19T21:48:56.899Z","2025-11-19T21:48:56.899Z","2025-11-19T21:55:56.899Z","2025-11-19T22:09:56.899Z",7,12,20,7,14,60,28.99955445947095,29,99.9984636533481,2.517423631383354,9.320780356423878,"HAULING","HUJAN_LEBAT","FAIR",false,0,,,"MEDIUM",2,,"2025-11-26T12:04:44.684Z","2025-11-26T12:04:44.684Z"
"cmifyj4zy0fam2o7gd2140aeu","HA-0000125","cmifyiw4n04my2o7gbr0q9s5k","cmifyiwtm05gt2o7g4xh099nu","cmifyivlm03wa2o7g3jwa394t","cmifyisic000a2o7gqlcrx4r3","cmifyitps014a2o7grm4qovbe","cmifyiuel021m2o7gxz4abop7","cmifyiuzk02yy2o7g2oqoja6g","SHIFT_2","2025-11-20T02:19:24.903Z","2025-11-20T02:23:24.903Z","2025-11-20T02:23:24.903Z","2025-11-20T02:35:24.903Z","2025-11-20T02:35:24.903Z","2025-11-20T02:54:24.903Z","2025-11-20T02:54:24.903Z","2025-11-20T03:03:24.903Z","2025-11-20T03:31:24.903Z",4,12,19,9,28,72,18.58303869684203,23,80.79582042105231,3.644859353361241,8.791693258969985,"DELAYED","HUJAN_SEDANG","FAIR",false,0,,,"LOW",9,,"2025-11-26T12:04:44.686Z","2025-11-26T12:04:44.686Z"
"cmifyj5000fao2o7g7npstid4","HA-0000126","cmifyiw4o04n02o7g6aapw8p5","cmifyiwto05gu2o7genk6tj06","cmifyivln03wc2o7g5oilvqm1","cmifyisie000b2o7gbnk2lgj8","cmifyitpu014c2o7gbya11fu5","cmifyiuem021o2o7gbm6fw6dp","cmifyiuzl02z02o7ggh4i2j76","SHIFT_3","2025-11-20T09:16:46.572Z","2025-11-20T09:31:46.572Z","2025-11-20T09:31:46.572Z","2025-11-20T09:42:46.572Z","2025-11-20T09:42:46.572Z","2025-11-20T10:11:46.572Z","2025-11-20T10:11:46.572Z","2025-11-20T10:17:46.572Z","2025-11-20T10:31:46.572Z",15,11,29,6,14,75,29.4099740587651,30,98.03324686255033,3.279447974996699,7.566701936033785,"CANCELLED","CERAH","EXCELLENT",false,0,,,"LOW",10,,"2025-11-26T12:04:44.688Z","2025-11-26T12:04:44.688Z"
"cmifyj5020faq2o7gu4he9wcx","HA-0000127","cmifyiw4q04n22o7go2lhbgdk","cmifyiwtp05gv2o7gm5r2fp71","cmifyivlp03we2o7guphl7qwj","cmifyisif000c2o7gpux040s1","cmifyitpw014e2o7gcrams2tp","cmifyiuen021q2o7gzi56fy8b","cmifyiuzm02z22o7gqb5g2yhy","SHIFT_1","2025-11-19T14:17:49.430Z","2025-11-19T14:32:49.430Z","2025-11-19T14:32:49.430Z","2025-11-19T14:41:49.430Z","2025-11-19T14:41:49.430Z","2025-11-19T14:56:49.430Z","2025-11-19T14:56:49.430Z","2025-11-19T15:03:49.430Z","2025-11-19T15:19:49.430Z",15,9,15,7,16,62,26.49623713712386,28,94.62941834687093,3.819436474480928,7.932794899529493,"DUMPING","HUJAN_SEDANG","FAIR",false,0,,,"MEDIUM",10,,"2025-11-26T12:04:44.691Z","2025-11-26T12:04:44.691Z"
"cmifyj5050fas2o7geiqqnfi5","HA-0000128","cmifyiw4r04n42o7gtq8d4ffx","cmifyiwtq05gw2o7gqn5w6pxt","cmifyivlq03wg2o7gb2al58sb","cmifyisih000d2o7g3hu555v2","cmifyitpy014g2o7gopnlte5q","cmifyiueo021s2o7g56p5zvju","cmifyiuzo02z42o7gepktny15","SHIFT_2","2025-11-20T07:46:45.262Z","2025-11-20T08:01:45.262Z","2025-11-20T08:01:45.262Z","2025-11-20T08:13:45.262Z","2025-11-20T08:13:45.262Z","2025-11-20T08:36:45.262Z","2025-11-20T08:36:45.262Z","2025-11-20T08:45:45.262Z","2025-11-20T09:12:45.262Z",15,12,23,9,27,86,21.47008606010555,23,93.3482002613285,4.707395537384429,11.8026212496477,"DUMPING","BERAWAN","POOR",false,0,,,"LOW",14,,"2025-11-26T12:04:44.693Z","2025-11-26T12:04:44.693Z"
"cmifyj5070fau2o7gqcc1z3ey","HA-0000129","cmifyiw4t04n62o7g5or4er8b","cmifyiwtr05gx2o7g1xj4u403","cmifyivlr03wi2o7gy468ymc5","cmifyisii000e2o7gnzolakgx","cmifyitq1014i2o7gqcm5qrgm","cmifyiueq021u2o7ghdmnt7i1","cmifyiuzp02z62o7gc98yp93r","SHIFT_3","2025-11-20T03:53:56.241Z","2025-11-20T04:11:56.241Z","2025-11-20T04:11:56.241Z","2025-11-20T04:19:56.241Z","2025-11-20T04:19:56.241Z","2025-11-20T04:37:56.241Z","2025-11-20T04:37:56.241Z","2025-11-20T04:47:56.241Z","2025-11-20T05:12:56.241Z",18,8,18,10,25,79,34.76371653648147,37,93.95599063913912,5.298156054348087,14.66861704258632,"HAULING","BERAWAN","FAIR",true,1,"cmifyj1ds0agy2o7g7lzqkpwh","Delay details noted","LOW",0,,"2025-11-26T12:04:44.695Z","2025-11-26T12:04:44.695Z"
"cmifyj5090faw2o7g9k96hwi6","HA-0000130","cmifyiw4u04n82o7g4ja0z75o","cmifyiwts05gy2o7gzboorno0","cmifyivls03wk2o7gifs3v7vo","cmifyisij000f2o7g82mzx62v","cmifyitq3014k2o7gmq8j3m83","cmifyiuer021w2o7gmstf05l1","cmifyiuzq02z82o7g61dtvylu","SHIFT_1","2025-11-19T13:31:44.210Z","2025-11-19T13:39:44.210Z","2025-11-19T13:39:44.210Z","2025-11-19T13:50:44.210Z","2025-11-19T13:50:44.210Z","2025-11-19T14:06:44.210Z","2025-11-19T14:06:44.210Z","2025-11-19T14:12:44.210Z","2025-11-19T14:34:44.210Z",8,11,16,6,22,63,23.32567659081414,24,97.19031912839226,2.111783918451929,5.018762623831936,"HAULING","MENDUNG","FAIR",false,0,,,"LOW",3,,"2025-11-26T12:04:44.697Z","2025-11-26T12:04:44.697Z"
"cmifyj50b0fay2o7gnu6wlrya","HA-0000131","cmifyiw4v04na2o7gmcx8gbhp","cmifyiwtu05gz2o7g81j1yal9","cmifyivlu03wm2o7gpnw6x97f","cmifyisil000g2o7gfsdxas3h","cmifyitq5014m2o7gd21i7bi3","cmifyiues021y2o7g4er4fxv3","cmifyiuzr02za2o7gguyxxsxo","SHIFT_2","2025-11-20T09:45:26.503Z","2025-11-20T09:53:26.503Z","2025-11-20T09:53:26.503Z","2025-11-20T10:05:26.503Z","2025-11-20T10:05:26.503Z","2025-11-20T10:32:26.503Z","2025-11-20T10:32:26.503Z","2025-11-20T10:41:26.503Z","2025-11-20T11:05:26.503Z",8,12,27,9,24,80,35.59417586216206,39,91.26711759528735,6.522790198828797,13.06616519721375,"HAULING","BERAWAN","FAIR",false,0,,,"MEDIUM",0,,"2025-11-26T12:04:44.700Z","2025-11-26T12:04:44.700Z"
"cmifyj50d0fb02o7gfod3k13j","HA-0000132","cmifyiw4x04nc2o7gd1o1m5fr","cmifyiwtv05h02o7grgdxh9y5","cmifyivlv03wo2o7g0kjp76kg","cmifyisim000h2o7ghh9vrazl","cmifyitq7014o2o7g1y83phcj","cmifyiuet02202o7gjca8ts0r","cmifyiuzt02zc2o7ga16s3a8u","SHIFT_3","2025-11-20T06:24:16.166Z","2025-11-20T06:42:16.166Z","2025-11-20T06:42:16.166Z","2025-11-20T06:51:16.166Z","2025-11-20T06:51:16.166Z","2025-11-20T07:06:16.166Z","2025-11-20T07:06:16.166Z","2025-11-20T07:11:16.166Z","2025-11-20T07:23:16.166Z",18,9,15,5,12,59,24.96654402702935,29,86.0915311276874,2.853835578459432,6.993748238292971,"LOADING","HUJAN_SEDANG","EXCELLENT",true,8,"cmifyj1dn0ags2o7gldp1fz2b","Delay details noted","LOW",11,,"2025-11-26T12:04:44.702Z","2025-11-26T12:04:44.702Z"
"cmifyj50g0fb22o7gpivfm81m","HA-0000133","cmifyiw4y04ne2o7gohvbgutk","cmifyiwtw05h12o7g08lhmoug","cmifyivlw03wq2o7gokokl6lu","cmifyisin000i2o7g0lhkcehy","cmifyitq9014q2o7g4b7tqury","cmifyiueu02222o7gmd718jyo","cmifyiuzu02ze2o7ggxwcmkuz","SHIFT_1","2025-11-20T01:32:20.814Z","2025-11-20T01:44:20.814Z","2025-11-20T01:44:20.814Z","2025-11-20T01:53:20.814Z","2025-11-20T01:53:20.814Z","2025-11-20T02:10:20.814Z","2025-11-20T02:10:20.814Z","2025-11-20T02:22:20.814Z","2025-11-20T02:50:20.814Z",12,9,17,12,28,78,27.65172824269953,29,95.35078704379148,2.930966739446029,7.854751739982214,"LOADING","CERAH","POOR",false,0,,,"LOW",0,,"2025-11-26T12:04:44.704Z","2025-11-26T12:04:44.704Z"
"cmifyj50i0fb42o7gonelhzjp","HA-0000134","cmifyiw5004ng2o7gc8ihrz5k","cmifyiwtx05h22o7gy61ctyjb","cmifyivly03ws2o7gz0rpef1o","cmifyisio000j2o7g3xdfr1jr","cmifyitqb014s2o7gptxo7ju0","cmifyiuev02242o7gum3kudvt","cmifyiuzw02zg2o7gvpy3jhyd","SHIFT_2","2025-11-20T10:20:26.432Z","2025-11-20T10:30:26.432Z","2025-11-20T10:30:26.432Z","2025-11-20T10:38:26.432Z","2025-11-20T10:38:26.432Z","2025-11-20T11:09:26.432Z","2025-11-20T11:09:26.432Z","2025-11-20T11:21:26.432Z","2025-11-20T11:43:26.432Z",10,8,31,12,22,83,32.90081017099537,34,96.76708873822167,5.724905218771691,13.77109142435225,"DUMPING","HUJAN_RINGAN","GOOD",false,0,,,"LOW",3,,"2025-11-26T12:04:44.707Z","2025-11-26T12:04:44.707Z"
"cmifyj50k0fb62o7gzh42xhd1","HA-0000135","cmifyiw5204ni2o7gtouofn5f","cmifyiwty05h32o7gx65c34zi","cmifyivlz03wu2o7ggz6502sy","cmifyisiq000k2o7g8hw1bhas","cmifyitqd014u2o7guzl6s4n8","cmifyiuew02262o7gcv51hiiq","cmifyiuzx02zi2o7gn6sulhrr","SHIFT_3","2025-11-20T10:00:08.343Z","2025-11-20T10:18:08.343Z","2025-11-20T10:18:08.343Z","2025-11-20T10:29:08.343Z","2025-11-20T10:29:08.343Z","2025-11-20T10:51:08.343Z","2025-11-20T10:51:08.343Z","2025-11-20T10:59:08.343Z","2025-11-20T11:22:08.343Z",18,11,22,8,23,82,34.79088643818059,38,91.55496431100154,5.401094448729173,11.26251892811941,"DUMPING","BERAWAN","FAIR",false,0,,,"MEDIUM",9,,"2025-11-26T12:04:44.709Z","2025-11-26T12:04:44.709Z"
"cmifyj50n0fb82o7g29l0p4dw","HA-0000136","cmifyiw5304nk2o7gxv1vf0kv","cmifyiwu005h42o7g2koshbj4","cmifyivm103ww2o7g0zae0odc","cmifyisir000l2o7g1gl1a47z","cmifyitqf014w2o7g1s8epa8f","cmifyiuey02282o7gqn4f09af","cmifyiuzy02zk2o7gnll6vw6u","SHIFT_1","2025-11-20T08:35:48.331Z","2025-11-20T08:51:48.331Z","2025-11-20T08:51:48.331Z","2025-11-20T09:06:48.331Z","2025-11-20T09:06:48.331Z","2025-11-20T09:26:48.331Z","2025-11-20T09:26:48.331Z","2025-11-20T09:36:48.331Z","2025-11-20T09:49:48.331Z",16,15,20,10,13,74,33.88992546963983,38,89.18401439378904,3.739995018717678,11.31810519677095,"CANCELLED","HUJAN_LEBAT","EXCELLENT",false,0,,,"MEDIUM",10,,"2025-11-26T12:04:44.711Z","2025-11-26T12:04:44.711Z"
"cmifyj50p0fba2o7gk1za4alh","HA-0000137","cmifyiw5504nm2o7g75566ckh","cmifyiwu105h52o7ginaoek8c","cmifyivm203wy2o7ghgiojgke","cmifyisis000m2o7g500r7bb4","cmifyitqh014y2o7ghohil0zw","cmifyiuez022a2o7g56yepjn6","cmifyiuzz02zm2o7gom2qvim0","SHIFT_2","2025-11-20T03:57:39.921Z","2025-11-20T04:08:39.921Z","2025-11-20T04:08:39.921Z","2025-11-20T04:19:39.921Z","2025-11-20T04:19:39.921Z","2025-11-20T04:44:39.921Z","2025-11-20T04:44:39.921Z","2025-11-20T04:54:39.921Z","2025-11-20T05:16:39.921Z",11,11,25,10,22,79,22.16228686461265,27,82.08254394300981,5.965329092358171,15.14363100311519,"COMPLETED","MENDUNG","GOOD",true,11,"cmifyj1dn0agt2o7ggrz35cj9","Delay details noted","MEDIUM",1,,"2025-11-26T12:04:44.714Z","2025-11-26T12:04:44.714Z"
"cmifyj50s0fbc2o7gdgzc0sma","HA-0000138","cmifyiw5604no2o7g9s2qpte0","cmifyiwu205h62o7g3jhybhki","cmifyivm303x02o7g4br33gm0","cmifyisiu000n2o7gsdcouz1a","cmifyitqj01502o7gvknzfqgu","cmifyiuf0022c2o7gh2rb6p5a","cmifyiv0002zo2o7g8lu8ipi5","SHIFT_3","2025-11-20T02:31:58.895Z","2025-11-20T02:46:58.895Z","2025-11-20T02:46:58.895Z","2025-11-20T03:02:58.895Z","2025-11-20T03:02:58.895Z","2025-11-20T03:26:58.895Z","2025-11-20T03:26:58.895Z","2025-11-20T03:32:58.895Z","2025-11-20T03:57:58.895Z",15,16,24,6,25,86,32.90417632613396,37,88.93020628684856,4.690385135692451,12.37025956244165,"COMPLETED","HUJAN_SEDANG","EXCELLENT",false,0,,,"MEDIUM",11,,"2025-11-26T12:04:44.716Z","2025-11-26T12:04:44.716Z"
"cmifyj50u0fbe2o7gqiqcv6nr","HA-0000139","cmifyiw5804nq2o7gpxk4kos1","cmifyiwu305h72o7gq0p12bfp","cmifyivm503x22o7gzqx60gsa","cmifyisiv000o2o7g34nc6ac7","cmifyitqk01522o7gxmsdlhmr","cmifyiuf1022e2o7gbkyuz7es","cmifyiv0202zq2o7gvanh0zdt","SHIFT_1","2025-11-19T21:31:00.541Z","2025-11-19T21:48:00.541Z","2025-11-19T21:48:00.541Z","2025-11-19T21:56:00.541Z","2025-11-19T21:56:00.541Z","2025-11-19T22:17:00.541Z","2025-11-19T22:17:00.541Z","2025-11-19T22:29:00.541Z","2025-11-19T22:51:00.541Z",17,8,21,12,22,80,32.88571496213441,33,99.65368170343763,4.731898424029926,14.32500044172801,"DELAYED","HUJAN_SEDANG","FAIR",false,0,,,"LOW",3,,"2025-11-26T12:04:44.719Z","2025-11-26T12:04:44.719Z"
"cmifyj50x0fbg2o7glz7gk9xj","HA-0000140","cmifyiw5904ns2o7g55oagpwn","cmifyiwu505h82o7gvp66m7ui","cmifyivm603x42o7gc1qkvwi8","cmifyisiw000p2o7gntjdpjoz","cmifyitqm01542o7g3rnynxal","cmifyiuf2022g2o7gtu8jkt9u","cmifyiv0302zs2o7gp8cqnyjg","SHIFT_2","2025-11-19T20:13:18.650Z","2025-11-19T20:26:18.650Z","2025-11-19T20:26:18.650Z","2025-11-19T20:41:18.650Z","2025-11-19T20:41:18.650Z","2025-11-19T21:15:18.650Z","2025-11-19T21:15:18.650Z","2025-11-19T21:26:18.650Z","2025-11-19T21:52:18.650Z",13,15,34,11,26,99,29.60816262163215,37,80.02206113954635,4.864463485231399,13.01642281321999,"HAULING","MENDUNG","POOR",false,0,,,"LOW",3,,"2025-11-26T12:04:44.721Z","2025-11-26T12:04:44.721Z"
"cmifyj5100fbi2o7gspeaxgr5","HA-0000141","cmifyiw5a04nu2o7geb0oia8h","cmifyiwu605h92o7gvcg7k6hm","cmifyivm703x62o7goo7j5qc6","cmifyisiy000q2o7g35ilcptt","cmifyitqo01562o7gf4krsfy0","cmifyiuf4022i2o7g3owko5y4","cmifyiv0402zu2o7g7lhbex19","SHIFT_3","2025-11-19T11:37:49.861Z","2025-11-19T11:41:49.861Z","2025-11-19T11:41:49.861Z","2025-11-19T11:55:49.861Z","2025-11-19T11:55:49.861Z","2025-11-19T12:12:49.861Z","2025-11-19T12:12:49.861Z","2025-11-19T12:18:49.861Z","2025-11-19T12:34:49.861Z",4,14,17,6,16,57,33.14710586187366,34,97.49148782904018,5.651604144828724,13.58116082849241,"COMPLETED","BERAWAN","EXCELLENT",false,0,,,"LOW",9,,"2025-11-26T12:04:44.724Z","2025-11-26T12:04:44.724Z"
"cmifyj5120fbk2o7gv77u8ig4","HA-0000142","cmifyiw5c04nw2o7g2tqjzexf","cmifyiwu705ha2o7gzunfsb0y","cmifyivm903x82o7gvcumfbgo","cmifyisiz000r2o7gkp2680xi","cmifyitqp01582o7ged2nzpwy","cmifyiuf5022k2o7gfgpjak00","cmifyiv0502zw2o7g2ipedufj","SHIFT_1","2025-11-18T12:23:38.453Z","2025-11-18T12:33:38.453Z","2025-11-18T12:33:38.453Z","2025-11-18T12:47:38.453Z","2025-11-18T12:47:38.453Z","2025-11-18T13:21:38.453Z","2025-11-18T13:21:38.453Z","2025-11-18T13:32:38.453Z","2025-11-18T13:54:38.453Z",10,14,34,11,22,91,19.95981397869538,23,86.78179990737121,3.229813692027141,11.33596847890009,"COMPLETED","CERAH","POOR",false,0,,,"LOW",12,,"2025-11-26T12:04:44.726Z","2025-11-26T12:04:44.726Z"
"cmifyj5140fbm2o7gtdq2fxy0","HA-0000143","cmifyiw5d04ny2o7g8x3zqnm0","cmifyiwu805hb2o7gwvhf9yar","cmifyivma03xa2o7gdxx052yg","cmifyisj0000s2o7g7m4mk3ta","cmifyitqq015a2o7gk5aa92sl","cmifyiuf6022m2o7gcy9nvobb","cmifyiv0602zy2o7grp6as9kd","SHIFT_2","2025-11-19T01:04:30.742Z","2025-11-19T01:19:30.742Z","2025-11-19T01:19:30.742Z","2025-11-19T01:27:30.742Z","2025-11-19T01:27:30.742Z","2025-11-19T01:49:30.742Z","2025-11-19T01:49:30.742Z","2025-11-19T01:55:30.742Z","2025-11-19T02:24:30.742Z",15,8,22,6,29,80,22.2181919665613,26,85.45458448677421,6.438830225911145,16.56533296985829,"LOADING","CERAH","FAIR",false,0,,,"LOW",1,,"2025-11-26T12:04:44.729Z","2025-11-26T12:04:44.729Z"
"cmifyj5170fbo2o7gbyormno1","HA-0000144","cmifyiw5f04o02o7g0lrl61me","cmifyiwu905hc2o7g286p7ds6","cmifyivmb03xc2o7g6m6ae2hk","cmifyisj1000t2o7gkuh2yci5","cmifyitqs015c2o7g3zx3njms","cmifyiuf7022o2o7gy1vrbfyr","cmifyiv0803002o7grglk0xrr","SHIFT_3","2025-11-18T21:02:28.241Z","2025-11-18T21:18:28.241Z","2025-11-18T21:18:28.241Z","2025-11-18T21:32:28.241Z","2025-11-18T21:32:28.241Z","2025-11-18T22:05:28.241Z","2025-11-18T22:05:28.241Z","2025-11-18T22:13:28.241Z","2025-11-18T22:42:28.241Z",16,14,33,8,29,100,16.17316367163918,20,80.86581835819592,2.634297057414473,8.206128439138237,"DUMPING","BERAWAN","GOOD",false,0,,,"MEDIUM",3,,"2025-11-26T12:04:44.731Z","2025-11-26T12:04:44.731Z"
"cmifyj5190fbq2o7g627ffo90","HA-0000145","cmifyiw5h04o22o7g2t3nanxh","cmifyiwua05hd2o7gkrkvmz0y","cmifyivmd03xe2o7g4d1k71pf","cmifyisj3000u2o7gogj3vr7w","cmifyitqt015e2o7gpzydboab","cmifyiuf8022q2o7gluhesjgj","cmifyiv0903022o7g9l2lcuew","SHIFT_1","2025-11-19T08:37:04.228Z","2025-11-19T08:51:04.228Z","2025-11-19T08:51:04.228Z","2025-11-19T09:04:04.228Z","2025-11-19T09:04:04.228Z","2025-11-19T09:22:04.228Z","2025-11-19T09:22:04.228Z","2025-11-19T09:27:04.228Z","2025-11-19T09:50:04.228Z",14,13,18,5,23,73,33.03249148260869,34,97.15438671355497,6.618198667017474,16.40636716008439,"DELAYED","HUJAN_RINGAN","GOOD",false,0,,,"LOW",14,,"2025-11-26T12:04:44.733Z","2025-11-26T12:04:44.733Z"
