"id","scheduleNumber","vesselId","voyageNumber","loadingPort","destination","etaLoading","etsLoading","etaDestination","ataLoading","loadingStart","loadingComplete","atsLoading","ataDestination","plannedQuantity","actualQuantity","buyer","contractNumber","status","remarks","createdAt","updatedAt"
"cmifyiz0k07js2o7grrt00911","SCH-0000212","cmifyixyg06gk2o7g9m4vi2jt","VY-00212","Samarinda","Suralaya","2025-11-18T12:04:36.598Z","2025-11-19T10:46:56.155Z","2025-11-21T04:37:37.065Z","2025-11-18T11:23:58.333Z","2025-11-18T12:13:44.591Z","2025-11-19T10:46:56.155Z","2025-11-19T10:37:30.678Z","2025-11-21T06:18:37.259Z",3212.565165354089,,"PT Semen Indonesia","CN-3192","STANDBY",,"2025-11-26T12:04:36.932Z","2025-11-26T12:04:36.932Z"
"cmifyiz0m07ju2o7gzg3wn8kl","SCH-0000213","cmifyixyi06gl2o7ghl6x2b43","VY-00213","Tanjung Bara","Suralaya","2025-10-09T12:04:36.598Z","2025-10-10T06:50:51.677Z","2025-10-13T22:05:23.014Z","2025-10-09T13:28:36.403Z","2025-10-09T13:17:13.747Z","2025-10-10T06:50:51.677Z","2025-10-10T07:01:08.878Z","2025-10-13T23:01:04.076Z",3138.338206854901,3046.748063794121,"PT Semen Indonesia","CN-4796","SAILING",,"2025-11-26T12:04:36.934Z","2025-11-26T12:04:36.934Z"
"cmifyiz0n07jw2o7grwlb6fxl","SCH-0000214","cmifyixyj06gm2o7g6cczb274","VY-00214","Sangatta","Paiton","2025-09-28T12:04:36.598Z","2025-09-29T06:23:00.944Z","2025-10-01T11:11:33.790Z","2025-09-28T11:13:59.955Z","2025-09-28T12:37:57.291Z","2025-09-29T06:23:00.944Z","2025-09-29T06:57:36.424Z",,4891.304809076294,4702.464150160309,"PT Pupuk Indonesia","CN-9194","SAILING",,"2025-11-26T12:04:36.935Z","2025-11-26T12:04:36.935Z"
"cmifyiz0p07jy2o7g40ij19x3","SCH-0000215","cmifyixyk06gn2o7g2yupyl6c","VY-00215","Muara Pantai","Gresik","2025-10-28T12:04:36.598Z","2025-10-28T23:16:19.689Z","2025-11-01T19:45:13.697Z","2025-10-28T10:50:17.294Z",,,"2025-10-28T23:51:22.669Z","2025-11-01T19:44:32.180Z",2786.012623097163,2798.708163270812,"PT Semen Indonesia","CN-6395","ARRIVED",,"2025-11-26T12:04:36.937Z","2025-11-26T12:04:36.937Z"
"cmifyiz0r07k02o7gh5uhmqqk","SCH-0000216","cmifyixyl06go2o7ghh20syba","VY-00216","Banjarmasin","Paiton","2025-10-30T12:04:36.598Z","2025-10-30T20:44:53.768Z","2025-10-31T22:20:57.104Z","2025-10-30T13:03:45.311Z","2025-10-30T13:38:02.070Z","2025-10-30T20:44:53.768Z","2025-10-30T21:03:26.870Z",,4194.717608075246,,"PT Petrokimia","CN-3824","STANDBY",,"2025-11-26T12:04:36.939Z","2025-11-26T12:04:36.939Z"
"cmifyiz0s07k22o7gffzu9g9b","SCH-0000217","cmifyixym06gp2o7gs5pr5wve","VY-00217","Tarakan","Paiton","2025-10-16T12:04:36.598Z","2025-10-16T23:32:24.018Z","2025-10-20T03:51:01.887Z",,"2025-10-16T13:11:30.362Z","2025-10-16T23:32:24.018Z",,,2345.344303713446,2406.6855184491,"PLN","CN-3607","COMPLETED",,"2025-11-26T12:04:36.940Z","2025-11-26T12:04:36.940Z"
"cmifyiz0u07k42o7gba8dxaz4","SCH-0000218","cmifyixyn06gq2o7gvmshxuod","VY-00218","Tarakan","Lontar","2025-10-08T12:04:36.598Z","2025-10-09T09:52:07.798Z","2025-10-11T15:01:21.315Z","2025-10-08T12:43:29.675Z","2025-10-08T12:30:25.315Z","2025-10-09T09:52:07.798Z",,,3132.144405410791,,"PT Steel Indonesia","CN-8028","COMPLETED",,"2025-11-26T12:04:36.942Z","2025-11-26T12:04:36.942Z"
"cmifyiz0v07k62o7gsynkyitv","SCH-0000219","cmifyixyo06gr2o7gpud9vx9k","VY-00219","Banjarmasin","Merak","2025-10-26T12:04:36.598Z","2025-10-26T21:52:19.389Z","2025-10-29T21:57:24.605Z",,"2025-10-26T13:40:00.347Z","2025-10-26T21:52:19.389Z","2025-10-26T22:32:14.345Z","2025-10-29T21:40:26.788Z",5129.975980166756,5049.473992244044,"PT Pupuk Indonesia","CN-6294","CANCELLED",,"2025-11-26T12:04:36.943Z","2025-11-26T12:04:36.943Z"
"cmifyiz0w07k82o7gahhl4sre","SCH-0000220","cmifyixyp06gs2o7gn4lfngs5","VY-00220","Tanjung Bara","Lontar","2025-10-01T12:04:36.598Z","2025-10-01T23:23:11.862Z","2025-10-05T00:30:49.187Z","2025-10-01T13:15:16.730Z","2025-10-01T13:53:07.814Z","2025-10-01T23:23:11.862Z","2025-10-01T22:51:29.323Z","2025-10-05T03:20:37.862Z",3930.226475323932,3907.916909393733,"PT Pupuk Indonesia","CN-1755","DISCHARGING",,"2025-11-26T12:04:36.945Z","2025-11-26T12:04:36.945Z"
"cmifyiz0y07ka2o7g0guf7551","SCH-0000221","cmifyixyr06gt2o7gdmcrocl4","VY-00221","Muara Pantai","Merak","2025-11-19T12:04:36.598Z","2025-11-20T07:20:04.112Z","2025-11-23T11:52:57.540Z","2025-11-19T11:19:37.304Z",,"2025-11-20T07:20:04.112Z",,"2025-11-23T12:45:21.320Z",2164.361675968993,2141.959841582032,"PT Pupuk Indonesia","CN-6925","CANCELLED",,"2025-11-26T12:04:36.946Z","2025-11-26T12:04:36.946Z"
"cmifyiz0z07kc2o7g275025gm","SCH-0000222","cmifyixys06gu2o7g9k92kdt6","VY-00222","Balikpapan","Cilacap","2025-11-11T12:04:36.598Z","2025-11-12T07:42:44.885Z","2025-11-15T19:39:47.014Z","2025-11-11T13:55:50.008Z",,"2025-11-12T07:42:44.885Z","2025-11-12T08:38:31.296Z","2025-11-15T22:11:02.440Z",2088.955890247797,2108.765205517738,"PT Pupuk Indonesia","CN-4053","STANDBY",,"2025-11-26T12:04:36.948Z","2025-11-26T12:04:36.948Z"
"cmifyiz1107ke2o7g5aayeoud","SCH-0000223","cmifyixyt06gv2o7gasb5wd8j","VY-00223","Tanjung Bara","Lontar","2025-10-01T12:04:36.598Z","2025-10-01T21:05:09.754Z","2025-10-03T15:57:08.043Z",,"2025-10-01T13:55:54.937Z",,,,5275.371649550689,5146.130022568862,"PT Pupuk Indonesia","CN-2426","LOADING",,"2025-11-26T12:04:36.949Z","2025-11-26T12:04:36.949Z"
"cmifyiz1207kg2o7gwy5pgp7p","SCH-0000224","cmifyixyu06gw2o7griqmu0xc","VY-00224","Kariangau","Gresik","2025-11-03T12:04:36.598Z","2025-11-03T21:11:49.522Z","2025-11-07T08:46:41.214Z","2025-11-03T11:10:47.658Z","2025-11-03T12:36:59.401Z","2025-11-03T21:11:49.522Z","2025-11-03T20:40:14.245Z","2025-11-07T07:56:28.909Z",3311.092160406887,,"PT Semen Indonesia","CN-7964","STANDBY",,"2025-11-26T12:04:36.951Z","2025-11-26T12:04:36.951Z"
"cmifyiz1407ki2o7gyc161lsh","SCH-0000225","cmifyixyv06gx2o7gj9eetk6z","VY-00225","Muara Pantai","Cilacap","2025-10-15T12:04:36.598Z","2025-10-16T07:05:10.670Z","2025-10-19T18:50:32.987Z","2025-10-15T13:10:17.454Z","2025-10-15T13:43:28.145Z","2025-10-16T07:05:10.670Z",,,4924.829436933289,4999.708769410883,"PT Pupuk Indonesia","CN-9057","SAILING",,"2025-11-26T12:04:36.952Z","2025-11-26T12:04:36.952Z"
"cmifyiz1507kk2o7galtsaq7o","SCH-0000226","cmifyixyx06gy2o7giqf28vca","VY-00226","Kariangau","Gresik","2025-09-29T12:04:36.598Z","2025-09-29T21:52:42.030Z","2025-10-01T15:04:00.736Z","2025-09-29T13:56:54.898Z","2025-09-29T13:48:43.386Z",,,,3667.060184257823,3520.066975198579,"PT Steel Indonesia","CN-1565","STANDBY",,"2025-11-26T12:04:36.953Z","2025-11-26T12:04:36.953Z"
"cmifyiz1707km2o7g7hdndrwh","SCH-0000227","cmifyixyy06gz2o7gj33279jx","VY-00227","Balikpapan","Merak","2025-09-29T12:04:36.598Z","2025-09-30T09:29:42.659Z","2025-10-02T10:28:58.886Z",,"2025-09-29T13:26:15.588Z","2025-09-30T09:29:42.659Z","2025-09-30T10:18:13.095Z","2025-10-02T12:46:22.646Z",4096.115985178866,4189.530347272483,"PT Petrokimia","CN-9492","STANDBY",,"2025-11-26T12:04:36.955Z","2025-11-26T12:04:36.955Z"
"cmifyiz1807ko2o7gp44oi166","SCH-0000228","cmifyixyz06h02o7g55v8ugsp","VY-00228","Tarakan","Suralaya","2025-10-25T12:04:36.598Z","2025-10-26T11:18:07.459Z","2025-10-28T22:22:33.885Z","2025-10-25T11:30:34.511Z",,,"2025-10-26T10:18:18.040Z","2025-10-28T20:46:54.026Z",4396.398681634049,,"PT Semen Indonesia","CN-6448","STANDBY",,"2025-11-26T12:04:36.957Z","2025-11-26T12:04:36.957Z"
"cmifyiz1a07kq2o7g0v2g2s3m","SCH-0000229","cmifyixz006h12o7g6hjtd624","VY-00229","Muara Pantai","Merak","2025-10-29T12:04:36.598Z","2025-10-30T06:00:17.943Z","2025-10-31T09:54:28.880Z","2025-10-29T13:18:44.254Z",,,"2025-10-30T06:08:54.145Z",,4283.175241978419,4073.694331778164,"PT Petrokimia","CN-3560","COMPLETED",,"2025-11-26T12:04:36.958Z","2025-11-26T12:04:36.958Z"
"cmifyiz1b07ks2o7g0d62bt7v","SCH-0000230","cmifyixz106h22o7gk20pv485","VY-00230","Tarakan","Cilacap","2025-10-29T12:04:36.598Z","2025-10-30T07:31:47.065Z","2025-11-01T23:39:18.422Z","2025-10-29T12:58:18.543Z",,"2025-10-30T07:31:47.065Z","2025-10-30T06:55:43.658Z","2025-11-02T00:53:14.923Z",4395.009871227165,4213.851521933134,"PT Pupuk Indonesia","CN-1784","ARRIVED",,"2025-11-26T12:04:36.960Z","2025-11-26T12:04:36.960Z"
"cmifyiz1d07ku2o7glbgblk9d","SCH-0000231","cmifyixz206h32o7gwpxuxxpv","VY-00231","Tarakan","Cilacap","2025-11-01T12:04:36.598Z","2025-11-02T08:19:59.079Z","2025-11-03T12:06:11.938Z","2025-11-01T11:35:18.666Z","2025-11-01T12:09:35.561Z",,,,3582.837510880304,,"PT Petrokimia","CN-8724","SAILING",,"2025-11-26T12:04:36.961Z","2025-11-26T12:04:36.961Z"
"cmifyiz1e07kw2o7gkmi9h88f","SCH-0000232","cmifyixz306h42o7g8qxkj87k","VY-00232","Muara Pantai","Gresik","2025-11-14T12:04:36.598Z","2025-11-14T23:13:36.377Z","2025-11-18T19:59:35.819Z","2025-11-14T11:12:37.085Z","2025-11-14T13:18:42.202Z","2025-11-14T23:13:36.377Z",,,3434.744508089214,,"PT Petrokimia","CN-5600","DISCHARGING",,"2025-11-26T12:04:36.963Z","2025-11-26T12:04:36.963Z"
"cmifyiz1g07ky2o7gj69glih2","SCH-0000233","cmifyixz406h52o7g3qwm368i","VY-00233","Muara Pantai","Tanjung Priok","2025-10-02T12:04:36.598Z","2025-10-03T11:49:42.837Z","2025-10-06T06:41:07.794Z","2025-10-02T12:20:50.459Z","2025-10-02T12:11:49.827Z",,,"2025-10-06T05:04:39.457Z",3006.077644690713,3050.321101338456,"PT Semen Indonesia","CN-3564","CANCELLED",,"2025-11-26T12:04:36.964Z","2025-11-26T12:04:36.964Z"
"cmifyiz1h07l02o7gdd57zacn","SCH-0000234","cmifyixz506h62o7gva3uc23c","VY-00234","Samarinda","Paiton","2025-10-18T12:04:36.598Z","2025-10-19T04:22:38.846Z","2025-10-20T10:23:25.304Z","2025-10-18T11:17:13.227Z","2025-10-18T12:20:31.202Z","2025-10-19T04:22:38.846Z",,,3385.687475874617,,"PT Pupuk Indonesia","CN-3234","LOADING",,"2025-11-26T12:04:36.966Z","2025-11-26T12:04:36.966Z"
"cmifyiz1j07l22o7g1hrs025r","SCH-0000235","cmifyixz606h72o7glmlr7s4j","VY-00235","Balikpapan","Tanjung Priok","2025-10-16T12:04:36.598Z","2025-10-16T20:55:13.341Z","2025-10-20T12:18:27.208Z","2025-10-16T10:16:41.155Z",,,,,3360.702263820614,3324.820883012535,"PT Steel Indonesia","CN-7919","CANCELLED",,"2025-11-26T12:04:36.967Z","2025-11-26T12:04:36.967Z"
"cmifyiz1k07l42o7gbhe3xpf6","SCH-0000236","cmifyixz706h82o7gtdc15u7j","VY-00236","Tarakan","Cilacap","2025-09-30T12:04:36.598Z","2025-09-30T21:00:05.312Z","2025-10-03T02:11:04.843Z","2025-09-30T12:24:49.532Z","2025-09-30T14:03:52.577Z",,"2025-09-30T20:13:39.506Z",,2661.438139971531,,"PLN","CN-4142","COMPLETED",,"2025-11-26T12:04:36.968Z","2025-11-26T12:04:36.968Z"
"cmifyiz1m07l62o7gyh4wlvuz","SCH-0000237","cmifyixz906h92o7g8u7w9ejl","VY-00237","Tanjung Bara","Suralaya","2025-10-29T12:04:36.598Z","2025-10-30T00:24:24.535Z","2025-11-02T06:56:02.539Z","2025-10-29T12:30:07.576Z","2025-10-29T12:39:24.506Z",,"2025-10-30T00:15:17.826Z",,4007.659655182772,3996.166019198627,"PT Semen Indonesia","CN-2349","STANDBY",,"2025-11-26T12:04:36.970Z","2025-11-26T12:04:36.970Z"
"cmifyiz1n07l82o7goilwwp56","SCH-0000238","cmifyixza06ha2o7gjhvy69gi","VY-00238","Balikpapan","Tanjung Priok","2025-10-03T12:04:36.598Z","2025-10-03T21:22:50.436Z","2025-10-06T20:27:02.648Z","2025-10-03T11:24:33.498Z",,"2025-10-03T21:22:50.436Z","2025-10-03T22:21:11.049Z","2025-10-06T18:01:50.786Z",4055.746488045334,4077.240860700147,"PLN","CN-1225","STANDBY",,"2025-11-26T12:04:36.972Z","2025-11-26T12:04:36.972Z"
"cmifyiz1p07la2o7ginhm2hzr","SCH-0000239","cmifyixzb06hb2o7g93itjk98","VY-00239","Samarinda","Tanjung Priok","2025-10-01T12:04:36.598Z","2025-10-02T04:23:45.131Z","2025-10-04T22:51:48.147Z","2025-10-01T11:42:01.993Z",,,,"2025-10-05T01:40:31.015Z",2549.461752028037,2507.086384109752,"PLN","CN-4734","COMPLETED",,"2025-11-26T12:04:36.973Z","2025-11-26T12:04:36.973Z"
"cmifyiz1q07lc2o7gnvqahndf","SCH-0000240","cmifyixzc06hc2o7g3bb2qctr","VY-00240","Balikpapan","Paiton","2025-10-31T12:04:36.598Z","2025-10-31T20:47:09.083Z","2025-11-03T12:11:25.930Z","2025-10-31T13:02:59.930Z","2025-10-31T13:59:38.555Z","2025-10-31T20:47:09.083Z","2025-10-31T19:58:41.792Z",,3053.794059926129,2916.964049122034,"PT Semen Indonesia","CN-2087","STANDBY",,"2025-11-26T12:04:36.975Z","2025-11-26T12:04:36.975Z"
"cmifyiz1s07le2o7gu6tgmdxg","SCH-0000241","cmifyixzd06hd2o7g2ox7fb0n","VY-00241","Balikpapan","Gresik","2025-11-21T12:04:36.598Z","2025-11-22T02:20:10.115Z","2025-11-25T21:47:46.082Z","2025-11-21T13:47:24.455Z","2025-11-21T13:22:13.652Z","2025-11-22T02:20:10.115Z","2025-11-22T01:49:49.136Z","2025-11-25T21:18:17.890Z",1982.52696899542,1956.736678278535,"PT Semen Indonesia","CN-7906","DISCHARGING",,"2025-11-26T12:04:36.976Z","2025-11-26T12:04:36.976Z"
"cmifyiz1t07lg2o7gdzbeeaa3","SCH-0000242","cmifyixze06he2o7gfoqfl2la","VY-00242","Muara Pantai","Merak","2025-11-20T12:04:36.598Z","2025-11-21T07:44:15.530Z","2025-11-24T08:01:37.437Z","2025-11-20T11:30:26.835Z",,,,"2025-11-24T05:38:07.838Z",3082.168554697706,,"PLN","CN-5247","SAILING",,"2025-11-26T12:04:36.977Z","2025-11-26T12:04:36.977Z"
"cmifyiz1v07li2o7g30i3pj64","SCH-0000243","cmifyixzf06hf2o7gd8prq9ec","VY-00243","Banjarmasin","Merak","2025-10-23T12:04:36.598Z","2025-10-23T23:42:55.396Z","2025-10-25T18:58:58.935Z",,"2025-10-23T12:14:38.027Z",,"2025-10-24T00:42:03.630Z","2025-10-25T18:15:09.579Z",3239.133132663833,3118.83462677879,"PLN","CN-4663","LOADING",,"2025-11-26T12:04:36.979Z","2025-11-26T12:04:36.979Z"
"cmifyiz1w07lk2o7g2rn7y5j2","SCH-0000244","cmifyixzg06hg2o7ge5eauhgw","VY-00244","Kariangau","Paiton","2025-10-21T12:04:36.598Z","2025-10-21T20:47:52.610Z","2025-10-24T09:12:31.410Z",,"2025-10-21T12:41:40.452Z",,"2025-10-21T19:55:09.868Z","2025-10-24T12:04:08.618Z",4928.937604213859,4984.144769637581,"PLN","CN-6487","SCHEDULED",,"2025-11-26T12:04:36.980Z","2025-11-26T12:04:36.980Z"
"cmifyiz1x07lm2o7gwxyy2t0d","SCH-0000245","cmifyixzh06hh2o7goqhneyen","VY-00245","Sangatta","Cilacap","2025-11-24T12:04:36.599Z","2025-11-25T03:20:21.920Z","2025-11-27T19:12:33.866Z","2025-11-24T13:48:13.150Z","2025-11-24T13:11:30.464Z",,"2025-11-25T03:57:04.084Z","2025-11-27T21:36:23.289Z",3915.274714755661,3786.423766013368,"PLN","CN-9542","STANDBY",,"2025-11-26T12:04:36.982Z","2025-11-26T12:04:36.982Z"
"cmifyiz1z07lo2o7gje4xjkmp","SCH-0000246","cmifyixzi06hi2o7gd8bae9jc","VY-00246","Muara Pantai","Lontar","2025-11-20T12:04:36.599Z","2025-11-21T06:46:56.800Z","2025-11-22T13:58:19.408Z",,,"2025-11-21T06:46:56.800Z",,,4278.373418000872,,"PT Pupuk Indonesia","CN-8060","CANCELLED",,"2025-11-26T12:04:36.983Z","2025-11-26T12:04:36.983Z"
"cmifyiz2007lq2o7gsh3dcepb","SCH-0000247","cmifyixzj06hj2o7g4sbyqhen","VY-00247","Samarinda","Lontar","2025-10-28T12:04:36.599Z","2025-10-28T23:51:03.491Z","2025-10-30T09:27:10.421Z",,"2025-10-28T13:54:31.114Z",,,,4023.190657267326,4102.565007275025,"PT Semen Indonesia","CN-9732","ARRIVED",,"2025-11-26T12:04:36.985Z","2025-11-26T12:04:36.985Z"
"cmifyiz2207ls2o7gp0lncyy2","SCH-0000248","cmifyixzk06hk2o7gmsjo25ek","VY-00248","Muara Pantai","Merak","2025-11-11T12:04:36.599Z","2025-11-12T04:16:55.830Z","2025-11-16T01:19:31.485Z","2025-11-11T11:37:45.873Z","2025-11-11T14:03:35.167Z","2025-11-12T04:16:55.830Z","2025-11-12T05:09:32.288Z","2025-11-16T01:40:01.302Z",4194.161182658453,4023.578999599722,"PT Steel Indonesia","CN-9616","SCHEDULED",,"2025-11-26T12:04:36.986Z","2025-11-26T12:04:36.986Z"
"cmifyiz2407lu2o7ggs8g3rbq","SCH-0000249","cmifyixzl06hl2o7g13d3e4ca","VY-00249","Tarakan","Cilacap","2025-11-19T12:04:36.599Z","2025-11-19T21:01:02.270Z","2025-11-22T20:21:45.055Z","2025-11-19T11:54:01.419Z","2025-11-19T13:39:37.882Z","2025-11-19T21:01:02.270Z","2025-11-19T20:15:03.766Z","2025-11-22T18:41:21.428Z",2595.253354582735,,"PT Semen Indonesia","CN-1958","COMPLETED",,"2025-11-26T12:04:36.988Z","2025-11-26T12:04:36.988Z"
"cmifyiz2507lw2o7gm79d39ew","SCH-0000250","cmifyixzn06hm2o7ga84gw3b4","VY-00250","Tanjung Bara","Merak","2025-11-26T12:04:36.599Z","2025-11-27T09:10:17.862Z","2025-12-01T04:38:12.079Z","2025-11-26T10:23:22.320Z","2025-11-26T13:34:56.845Z","2025-11-27T09:10:17.862Z","2025-11-27T09:05:10.044Z","2025-12-01T03:51:53.651Z",2414.896650262405,2299.141333272897,"PT Petrokimia","CN-1320","COMPLETED",,"2025-11-26T12:04:36.989Z","2025-11-26T12:04:36.989Z"
"cmifyiz2707ly2o7guyyc2yx6","SCH-0000251","cmifyixzo06hn2o7g9pcthy8y","VY-00251","Sangatta","Tanjung Priok","2025-10-17T12:04:36.599Z","2025-10-18T04:07:56.453Z","2025-10-19T20:59:57.904Z","2025-10-17T12:22:10.954Z","2025-10-17T12:20:02.676Z","2025-10-18T04:07:56.453Z","2025-10-18T04:51:45.792Z","2025-10-19T21:39:07.212Z",3176.899299788377,3223.720064376637,"PLN","CN-8628","SCHEDULED",,"2025-11-26T12:04:36.991Z","2025-11-26T12:04:36.991Z"
"cmifyiz2807m02o7ggk94jwe9","SCH-0000252","cmifyixzp06ho2o7gosd2775o","VY-00252","Balikpapan","Tanjung Priok","2025-10-02T12:04:36.599Z","2025-10-03T09:04:09.862Z","2025-10-05T03:02:49.744Z","2025-10-02T12:51:44.235Z","2025-10-02T12:36:41.412Z","2025-10-03T09:04:09.862Z",,,4955.101161846627,,"PT Petrokimia","CN-8093","SAILING",,"2025-11-26T12:04:36.992Z","2025-11-26T12:04:36.992Z"
"cmifyiz2907m22o7guw315wwg","SCH-0000253","cmifyixzq06hp2o7ggokqo6qv","VY-00253","Tanjung Bara","Cilacap","2025-10-03T12:04:36.599Z","2025-10-04T11:52:32.870Z","2025-10-06T17:50:49.577Z","2025-10-03T13:07:36.350Z","2025-10-03T12:30:37.294Z",,"2025-10-04T12:19:56.445Z",,1773.737009690732,,"PT Petrokimia","CN-7629","LOADING",,"2025-11-26T12:04:36.994Z","2025-11-26T12:04:36.994Z"
"cmifyiz2b07m42o7gjw7eoa6w","SCH-0000254","cmifyixzs06hq2o7gk5jhoxzq","VY-00254","Tanjung Bara","Lontar","2025-11-03T12:04:36.599Z","2025-11-04T04:59:10.886Z","2025-11-05T21:45:29.906Z","2025-11-03T12:24:01.980Z","2025-11-03T13:21:57.778Z",,"2025-11-04T04:47:27.092Z","2025-11-05T23:03:44.535Z",3154.801580822684,3197.084608883526,"PT Pupuk Indonesia","CN-3438","CANCELLED",,"2025-11-26T12:04:36.995Z","2025-11-26T12:04:36.995Z"
"cmifyiz2c07m62o7g0iufpyo1","SCH-0000255","cmifyixzt06hr2o7g7jitelk4","VY-00255","Samarinda","Merak","2025-10-07T12:04:36.599Z","2025-10-07T23:44:19.595Z","2025-10-11T05:59:18.453Z","2025-10-07T13:04:53.357Z",,,,"2025-10-11T04:26:25.981Z",5269.485166602028,,"PT Semen Indonesia","CN-5243","COMPLETED",,"2025-11-26T12:04:36.997Z","2025-11-26T12:04:36.997Z"
"cmifyiz2e07m82o7gs45lsd4o","SCH-0000256","cmifyixzu06hs2o7gybaden9o","VY-00256","Kariangau","Lontar","2025-10-11T12:04:36.599Z","2025-10-12T00:05:23.540Z","2025-10-13T05:50:15.692Z","2025-10-11T11:00:13.022Z",,,"2025-10-12T01:00:56.069Z","2025-10-13T04:32:44.082Z",2754.960514349294,2783.837484951939,"PT Pupuk Indonesia","CN-1469","COMPLETED",,"2025-11-26T12:04:36.998Z","2025-11-26T12:04:36.998Z"
"cmifyiz2f07ma2o7g083q0smo","SCH-0000257","cmifyixzv06ht2o7gtltqx8ac","VY-00257","Sangatta","Merak","2025-10-06T12:04:36.599Z","2025-10-06T23:01:49.670Z","2025-10-10T19:29:37.656Z","2025-10-06T11:45:01.875Z","2025-10-06T12:56:27.948Z",,"2025-10-06T22:27:09.797Z",,2289.392856719326,,"PT Semen Indonesia","CN-9305","SAILING",,"2025-11-26T12:04:36.999Z","2025-11-26T12:04:36.999Z"
"cmifyiz2g07mc2o7gv7vxduc1","SCH-0000258","cmifyixzw06hu2o7gg3ltq7xd","VY-00258","Sangatta","Lontar","2025-09-29T12:04:36.599Z","2025-09-30T01:17:12.854Z","2025-10-03T07:18:50.446Z","2025-09-29T11:21:24.216Z",,,"2025-09-30T02:13:43.677Z","2025-10-03T05:04:39.849Z",4410.705653027441,4351.284264856543,"PT Pupuk Indonesia","CN-5008","STANDBY",,"2025-11-26T12:04:37.001Z","2025-11-26T12:04:37.001Z"
"cmifyiz2i07me2o7gpnzbk3d9","SCH-0000259","cmifyixzx06hv2o7gtw13l525","VY-00259","Balikpapan","Paiton","2025-10-30T12:04:36.599Z","2025-10-31T01:42:05.796Z","2025-11-01T12:06:48.041Z","2025-10-30T13:25:46.464Z","2025-10-30T13:45:02.214Z",,"2025-10-31T00:49:42.574Z",,4534.127689278706,,"PT Pupuk Indonesia","CN-2695","DISCHARGING",,"2025-11-26T12:04:37.002Z","2025-11-26T12:04:37.002Z"
"cmifyiz2j07mg2o7gcb5uo1xd","SCH-0000260","cmifyixzy06hw2o7g7jaumj2s","VY-00260","Sangatta","Tanjung Priok","2025-11-21T12:04:36.599Z","2025-11-22T11:36:20.408Z","2025-11-23T19:45:05.054Z","2025-11-21T14:02:07.507Z","2025-11-21T13:45:41.106Z",,,"2025-11-23T20:46:43.570Z",4342.089033261776,4367.336689208359,"PT Pupuk Indonesia","CN-1524","DISCHARGING",,"2025-11-26T12:04:37.004Z","2025-11-26T12:04:37.004Z"
"cmifyiz2l07mi2o7g8b3gdmqt","SCH-0000261","cmifyixzz06hx2o7g0za4s6r3","VY-00261","Banjarmasin","Gresik","2025-11-24T12:04:36.599Z","2025-11-24T21:18:17.955Z","2025-11-25T23:48:54.414Z","2025-11-24T12:27:47.679Z","2025-11-24T12:14:37.794Z",,"2025-11-24T20:19:03.464Z","2025-11-25T21:13:18.987Z",3489.387966752995,3476.242764768575,"PT Petrokimia","CN-4438","DISCHARGING",,"2025-11-26T12:04:37.006Z","2025-11-26T12:04:37.006Z"
"cmifyiz2n07mk2o7gn9ogtma5","SCH-0000262","cmifyiy0006hy2o7gnff6oo8j","VY-00262","Muara Pantai","Paiton","2025-10-26T12:04:36.599Z","2025-10-26T23:30:18.194Z","2025-10-30T08:44:55.329Z","2025-10-26T12:12:54.363Z","2025-10-26T12:18:24.077Z","2025-10-26T23:30:18.194Z","2025-10-26T23:48:46.829Z","2025-10-30T10:03:34.817Z",3806.702922157145,3617.616147469991,"PLN","CN-5519","DISCHARGING",,"2025-11-26T12:04:37.007Z","2025-11-26T12:04:37.007Z"
"cmifyiz2o07mm2o7gbla9a8z6","SCH-0000263","cmifyiy0106hz2o7g0llhkw94","VY-00263","Kariangau","Suralaya","2025-10-09T12:04:36.599Z","2025-10-09T20:41:48.564Z","2025-10-12T16:09:47.379Z","2025-10-09T12:33:26.657Z","2025-10-09T12:36:18.521Z","2025-10-09T20:41:48.564Z",,"2025-10-12T18:09:22.787Z",1641.836492700606,,"PT Semen Indonesia","CN-8743","SAILING",,"2025-11-26T12:04:37.009Z","2025-11-26T12:04:37.009Z"
"cmifyiz2q07mo2o7g6vo5g0v1","SCH-0000264","cmifyiy0206i02o7g0cce6ah8","VY-00264","Tarakan","Gresik","2025-11-21T12:04:36.599Z","2025-11-22T07:40:24.281Z","2025-11-26T05:15:31.771Z","2025-11-21T11:18:37.345Z","2025-11-21T12:42:12.472Z",,,"2025-11-26T02:37:50.697Z",4447.973551359751,4384.283722870111,"PT Petrokimia","CN-1225","SCHEDULED",,"2025-11-26T12:04:37.010Z","2025-11-26T12:04:37.010Z"
"cmifyiz2s07mq2o7gisgidn6r","SCH-0000265","cmifyiy0306i12o7gevmv4alt","VY-00265","Tarakan","Suralaya","2025-11-23T12:04:36.599Z","2025-11-24T07:28:44.155Z","2025-11-27T12:39:49.953Z","2025-11-23T13:55:18.638Z",,"2025-11-24T07:28:44.155Z","2025-11-24T07:28:36.271Z",,2913.292584226367,2956.87305551706,"PT Semen Indonesia","CN-7609","SCHEDULED",,"2025-11-26T12:04:37.012Z","2025-11-26T12:04:37.012Z"
