"id","recommendationType","scenario","recommendations","selectedStrategy","selectedStrategyId","implementedAt","implementedBy","results","profitActual","profitPredicted","variance","feedback","createdAt","updatedAt"
"cmifyj7iw0ilq2o7g4p3tssjh","OPERATIONAL","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":6,""targetProduction"":5031}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-168","2025-10-02T10:34:38.811Z","cmifyisja00102o7gnn9fxe5k","{""efficiency"":0.9423582708191862,""production"":3436}",22443078.0971529,21776890.34401999,3.059150055902464,"Good recommendation, implemented successfully","2025-11-26T12:04:47.961Z","2025-11-26T12:04:47.961Z"
"cmifyj7iy0ils2o7gldpvm86g","STRATEGIC","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":14,""targetProduction"":5847}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,18823254.88342269,,,"2025-11-26T12:04:47.962Z","2025-11-26T12:04:47.962Z"
"cmifyj7j00ilu2o7g8umf870a","MAINTENANCE","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":6,""targetProduction"":5027}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,25820639.4323924,,,"2025-11-26T12:04:47.964Z","2025-11-26T12:04:47.964Z"
"cmifyj7j10ilw2o7gfyeactnj","OPERATIONAL","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":13,""targetProduction"":4542}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,43254464.67418385,,,"2025-11-26T12:04:47.966Z","2025-11-26T12:04:47.966Z"
"cmifyj7j30ily2o7gaglvgr6x","OPERATIONAL","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":17,""targetProduction"":6115}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-172","2025-10-21T01:07:53.778Z","cmifyisjg00142o7g18l6bj5d","{""efficiency"":0.9076975752457226,""production"":7758}",24062555.85760253,26273085.21754799,-8.413664941295266,,"2025-11-26T12:04:47.967Z","2025-11-26T12:04:47.967Z"
"cmifyj7j50im02o7gyyvns2ko","STRATEGIC","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":8,""targetProduction"":3834}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,8242859.391275299,,,"2025-11-26T12:04:47.969Z","2025-11-26T12:04:47.969Z"
"cmifyj7j70im22o7gslcmwk3r","OPERATIONAL","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":5,""targetProduction"":7208}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-174","2025-11-15T16:17:38.100Z","cmifyisji00162o7g1h9k4uoa","{""efficiency"":0.9017446998417662,""production"":5902}",6892070.204975531,6548014.27740402,5.254355183048149,,"2025-11-26T12:04:47.971Z","2025-11-26T12:04:47.971Z"
"cmifyj7j80im42o7gdfamzhvm","MAINTENANCE","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":7,""targetProduction"":4476}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-175","2025-10-07T16:02:52.284Z","cmifyisjk00172o7gb8ar2d7a","{""efficiency"":0.890523139144297,""production"":5885}",11666570.71321972,13620930.00564981,-14.34820743972288,,"2025-11-26T12:04:47.973Z","2025-11-26T12:04:47.973Z"
"cmifyj7ja0im62o7gg96h042o","OPERATIONAL","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":17,""targetProduction"":6838}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,34527907.23319967,,,"2025-11-26T12:04:47.974Z","2025-11-26T12:04:47.974Z"
"cmifyj7jc0im82o7gepzj2p0o","STRATEGIC","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":14,""targetProduction"":7508}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,29305706.77179993,,,"2025-11-26T12:04:47.976Z","2025-11-26T12:04:47.976Z"
"cmifyj7jd0ima2o7gtdy7fyk3","STRATEGIC","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":19,""targetProduction"":4639}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-178","2025-11-30T15:16:07.610Z","cmifyisjo001a2o7g7nzyhgcl","{""efficiency"":0.8639513985291517,""production"":7115}",21540182.93121592,25001392.21868243,-13.84406619116236,"Good recommendation, implemented successfully","2025-11-26T12:04:47.977Z","2025-11-26T12:04:47.977Z"
"cmifyj7jf0imc2o7g2gi0cqop","STRATEGIC","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":18,""targetProduction"":5222}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-179","2025-10-09T03:03:11.362Z","cmifyisjp001b2o7g5ytpwhig","{""efficiency"":0.8355809026584511,""production"":3700}",37265709.7922617,40800960.73425949,-8.664626710687553,"Good recommendation, implemented successfully","2025-11-26T12:04:47.979Z","2025-11-26T12:04:47.979Z"
"cmifyj7jh0ime2o7gevlamub3","MAINTENANCE","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":17,""targetProduction"":5487}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-180","2025-11-30T02:59:11.478Z","cmifyisjq001c2o7g2uk1fzza","{""efficiency"":0.949197231845342,""production"":6528}",40353442.74944553,42496585.64430746,-5.043094315387687,"Good recommendation, implemented successfully","2025-11-26T12:04:47.981Z","2025-11-26T12:04:47.981Z"
"cmifyj7jj0img2o7gx3lrjwbh","STRATEGIC","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":9,""targetProduction"":5404}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-181","2025-10-21T01:37:35.315Z","cmifyisjs001d2o7gko946gkk","{""efficiency"":0.8987685582841911,""production"":7070}",60576799.53448056,51503135.75034788,17.61769191708174,"Good recommendation, implemented successfully","2025-11-26T12:04:47.983Z","2025-11-26T12:04:47.983Z"
"cmifyj7jk0imi2o7gje6y9n4w","OPERATIONAL","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":11,""targetProduction"":3762}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-182","2025-11-16T03:11:46.458Z","cmifyisjt001e2o7g38gdwxxy","{""efficiency"":0.8024317723740979,""production"":6544}",7337880.11102425,8124045.730807923,-9.677021102951,"Good recommendation, implemented successfully","2025-11-26T12:04:47.984Z","2025-11-26T12:04:47.984Z"
"cmifyj7jm0imk2o7g431f1442","STRATEGIC","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":9,""targetProduction"":6637}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,14319339.19941554,,,"2025-11-26T12:04:47.986Z","2025-11-26T12:04:47.986Z"
"cmifyj7jo0imm2o7gwuibv3cz","STRATEGIC","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":11,""targetProduction"":7113}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,33969623.72606699,,,"2025-11-26T12:04:47.988Z","2025-11-26T12:04:47.988Z"
"cmifyj7jp0imo2o7g1fe8n5t3","OPERATIONAL","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":15,""targetProduction"":4831}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-185","2025-11-23T23:44:23.779Z","cmifyisjy001h2o7gklxxrgsc","{""efficiency"":0.8077171803921284,""production"":3467}",33892077.28596096,41703533.30862962,-18.73092134630293,,"2025-11-26T12:04:47.990Z","2025-11-26T12:04:47.990Z"
"cmifyj7jr0imq2o7gkr7cl5ud","MAINTENANCE","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":12,""targetProduction"":5689}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,6089699.167834868,,,"2025-11-26T12:04:47.992Z","2025-11-26T12:04:47.992Z"
"cmifyj7jt0ims2o7gypqt6xky","OPERATIONAL","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":5,""targetProduction"":3547}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-187","2025-11-01T08:31:43.797Z","cmifyisk1001j2o7g091569a9","{""efficiency"":0.8230196140946855,""production"":4753}",34167299.33524282,39442067.89630135,-13.37345844778378,"Good recommendation, implemented successfully","2025-11-26T12:04:47.993Z","2025-11-26T12:04:47.993Z"
"cmifyj7jv0imu2o7gdvhhb7vg","OPERATIONAL","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":11,""targetProduction"":5987}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,36087176.63128092,,,"2025-11-26T12:04:47.995Z","2025-11-26T12:04:47.995Z"
"cmifyj7jx0imw2o7g0mkfoc13","OPERATIONAL","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":11,""targetProduction"":3865}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,17352099.36156627,,,"2025-11-26T12:04:47.997Z","2025-11-26T12:04:47.997Z"
"cmifyj7jy0imy2o7g1hnsnzza","STRATEGIC","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":11,""targetProduction"":7580}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,21729553.58189051,,,"2025-11-26T12:04:47.999Z","2025-11-26T12:04:47.999Z"
"cmifyj7k00in02o7gmlgdhnlh","MAINTENANCE","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":11,""targetProduction"":4914}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,38371212.10496353,,,"2025-11-26T12:04:48.000Z","2025-11-26T12:04:48.000Z"
"cmifyj7k20in22o7gprfb3c7d","STRATEGIC","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":10,""targetProduction"":6139}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,23455525.5653366,,,"2025-11-26T12:04:48.002Z","2025-11-26T12:04:48.002Z"
"cmifyj7k40in42o7g0qsg0ir1","MAINTENANCE","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":7,""targetProduction"":5234}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-193","2025-10-21T11:49:48.980Z","cmifyisk9001p2o7gee0ofans","{""efficiency"":0.8020230788562219,""production"":4864}",41893850.84667252,51868590.01602483,-19.23078912742877,"Good recommendation, implemented successfully","2025-11-26T12:04:48.004Z","2025-11-26T12:04:48.004Z"
"cmifyj7k60in62o7g9qgr51yf","MAINTENANCE","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":15,""targetProduction"":6284}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-194","2025-11-05T04:01:11.947Z","cmifyiskb001q2o7gf8wgh3ib","{""efficiency"":0.8451707206802566,""production"":5051}",22150363.5943449,23260727.44805145,-4.773556012753026,"Good recommendation, implemented successfully","2025-11-26T12:04:48.006Z","2025-11-26T12:04:48.006Z"
"cmifyj7k70in82o7gnkjpjf9v","STRATEGIC","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":6,""targetProduction"":3161}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-195","2025-10-09T01:43:30.068Z","cmifyiskc001r2o7g8ly0ruo9","{""efficiency"":0.8305822620426627,""production"":5066}",8888949.10191289,9373224.617626049,-5.166583918222704,"Good recommendation, implemented successfully","2025-11-26T12:04:48.008Z","2025-11-26T12:04:48.008Z"
"cmifyj7k90ina2o7gjjj5u9lw","OPERATIONAL","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":12,""targetProduction"":6500}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-196","2025-10-20T05:20:20.215Z","cmifyiske001s2o7gi1rqkspd","{""efficiency"":0.8592951753145113,""production"":4575}",34801765.24696267,32733712.73307575,6.317806143014345,,"2025-11-26T12:04:48.009Z","2025-11-26T12:04:48.009Z"
"cmifyj7kb0inc2o7gsqzw3ug1","OPERATIONAL","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":11,""targetProduction"":5829}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-197","2025-11-09T07:25:49.155Z","cmifyiskf001t2o7g26gk92tq","{""efficiency"":0.8020399318915584,""production"":5045}",35344910.53037022,35483371.84320389,-0.3902146432010695,,"2025-11-26T12:04:48.011Z","2025-11-26T12:04:48.011Z"
"cmifyj7kc0ine2o7gn5z6v030","MAINTENANCE","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":5,""targetProduction"":7303}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,15194752.6493267,,,"2025-11-26T12:04:48.013Z","2025-11-26T12:04:48.013Z"
"cmifyj7ke0ing2o7gwlfwbt1y","OPERATIONAL","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":11,""targetProduction"":5295}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-199","2025-11-13T13:03:54.394Z","cmifyishy00012o7g5f3sqd4j","{""efficiency"":0.8194390231908445,""production"":7278}",27802161.75121449,24234786.6132242,14.72006003157329,"Good recommendation, implemented successfully","2025-11-26T12:04:48.014Z","2025-11-26T12:04:48.014Z"
"cmifyj7kf0ini2o7gr34uomo0","STRATEGIC","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":14,""targetProduction"":6097}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,26698870.77532956,,,"2025-11-26T12:04:48.016Z","2025-11-26T12:04:48.016Z"
"cmifyj7kh0ink2o7gkn6hi3rc","STRATEGIC","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":17,""targetProduction"":6020}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-201","2025-10-17T12:20:55.390Z","cmifyisi200032o7gon1xznii","{""efficiency"":0.8688428984182129,""production"":7995}",33212495.77875849,30331370.81117554,9.498828739126447,,"2025-11-26T12:04:48.017Z","2025-11-26T12:04:48.017Z"
"cmifyj7kj0inm2o7gtd7fg06l","STRATEGIC","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":8,""targetProduction"":6380}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,53729919.43608375,,,"2025-11-26T12:04:48.019Z","2025-11-26T12:04:48.019Z"
"cmifyj7kk0ino2o7g4tixpm1g","OPERATIONAL","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":17,""targetProduction"":4593}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-203","2025-11-12T14:49:06.906Z","cmifyisi500052o7gjr2z6c0w","{""efficiency"":0.8669959076428545,""production"":7942}",39490742.61008048,34452551.61884725,14.62356416143381,,"2025-11-26T12:04:48.021Z","2025-11-26T12:04:48.021Z"
"cmifyj7km0inq2o7g5kndxaw2","MAINTENANCE","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":10,""targetProduction"":7898}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-204","2025-11-30T15:23:12.667Z","cmifyisi600062o7guk0scdkf","{""efficiency"":0.8045465000039266,""production"":5223}",15688945.37231982,19438967.88023641,-19.291263461211,"Good recommendation, implemented successfully","2025-11-26T12:04:48.023Z","2025-11-26T12:04:48.023Z"
"cmifyj7ko0ins2o7gdqp0tb9k","MAINTENANCE","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":15,""targetProduction"":5264}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,40465178.47213308,,,"2025-11-26T12:04:48.024Z","2025-11-26T12:04:48.024Z"
"cmifyj7kq0inu2o7g1irs35yg","OPERATIONAL","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":15,""targetProduction"":5535}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,44295145.66579019,,,"2025-11-26T12:04:48.026Z","2025-11-26T12:04:48.026Z"
"cmifyj7kr0inw2o7genr8k9qx","OPERATIONAL","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":19,""targetProduction"":4468}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,32903799.90307619,,,"2025-11-26T12:04:48.027Z","2025-11-26T12:04:48.027Z"
"cmifyj7kt0iny2o7gxcrui9w6","OPERATIONAL","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":14,""targetProduction"":3838}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,35796506.09492537,,,"2025-11-26T12:04:48.029Z","2025-11-26T12:04:48.029Z"
"cmifyj7ku0io02o7gk891bxvg","STRATEGIC","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":9,""targetProduction"":3757}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-209","2025-10-16T21:03:06.962Z","cmifyisie000b2o7gbnk2lgj8","{""efficiency"":0.8992601537942533,""production"":7737}",56427382.52998734,51663408.55279001,9.221176284428594,,"2025-11-26T12:04:48.031Z","2025-11-26T12:04:48.031Z"
"cmifyj7kw0io22o7gwjh132y2","STRATEGIC","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":6,""targetProduction"":7169}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-210","2025-11-12T14:36:18.561Z","cmifyisif000c2o7gpux040s1","{""efficiency"":0.8785712667368423,""production"":7415}",32697727.49619573,33064956.04976178,-1.110627677875589,"Good recommendation, implemented successfully","2025-11-26T12:04:48.032Z","2025-11-26T12:04:48.032Z"
"cmifyj7kx0io42o7gd0x7ndgk","MAINTENANCE","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":13,""targetProduction"":4229}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,12340967.48617327,,,"2025-11-26T12:04:48.034Z","2025-11-26T12:04:48.034Z"
"cmifyj7kz0io62o7gpnpxusu4","MAINTENANCE","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":5,""targetProduction"":6629}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-212","2025-11-16T13:39:56.855Z","cmifyisii000e2o7gnzolakgx","{""efficiency"":0.8368150641029934,""production"":4124}",56317630.21626692,47497295.20249591,18.57018378871292,,"2025-11-26T12:04:48.035Z","2025-11-26T12:04:48.035Z"
